timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
9.00;313.96;f_lane_390.2;-0_0;16.52;0.00;5.32;type_krauss;554.08;395.22
9.00;316.69;f_lane_390.3;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
10.00;260.70;f_lane_390.0;-0_0;113.78;0.00;19.69;type_krauss;463.82;419.14
10.00;290.00;f_lane_390.1;-0_0;59.29;0.00;13.41;type_krauss;517.67;416.88
10.00;310.19;f_lane_390.2;-0_0;24.33;0.00;7.82;type_krauss;548.24;400.40
10.00;316.69;f_lane_390.3;-0_0;6.86;0.00;1.76;type_krauss;560.93;388.41
11.00;254.56;f_lane_390.0;-0_0;135.11;0.00;21.33;type_krauss;443.09;414.12
11.00;280.01;f_lane_390.1;-0_0;74.24;0.00;14.94;type_krauss;503.13;420.23
11.00;303.65;f_lane_390.2;-0_0;34.18;0.00;9.84;type_krauss;540.34;406.24
11.00;316.25;f_lane_390.3;-0_0;10.90;0.00;4.04;type_krauss;558.13;391.32
12.00;253.98;f_lane_390.0;-0_0;158.84;0.00;23.73;type_krauss;420.28;407.59
12.00;271.92;f_lane_390.1;-0_0;90.79;0.00;16.55;type_krauss;486.65;421.53
12.00;295.42;f_lane_390.2;-0_0;45.48;0.00;11.30;type_krauss;530.47;411.71
12.00;313.96;f_lane_390.3;-0_0;17.39;0.00;6.50;type_krauss;553.45;395.83
12.00;316.69;f_lane_390.4;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
13.00;254.03;f_lane_390.0;-0_0;184.81;0.00;25.97;type_krauss;395.31;400.45
13.00;262.33;f_lane_390.1;-0_0;109.68;0.00;18.89;type_krauss;467.86;419.82
13.00;290.00;f_lane_390.2;-0_0;58.84;0.00;13.36;type_krauss;518.10;416.73
13.00;309.37;f_lane_390.3;-0_0;26.33;0.00;8.94;type_krauss;546.69;401.67
13.00;316.69;f_lane_390.4;-0_0;7.32;0.00;2.22;type_krauss;560.61;388.74
14.00;254.03;f_lane_390.0;-0_0;212.24;0.00;27.43;type_krauss;368.95;392.90
14.00;255.49;f_lane_390.1;-0_0;130.34;0.00;20.67;type_krauss;447.69;415.40
14.00;280.14;f_lane_390.2;-0_0;74.12;0.00;15.28;type_krauss;503.25;420.21
14.00;301.80;f_lane_390.3;-0_0;37.12;0.00;10.79;type_krauss;537.84;407.79
14.00;315.92;f_lane_390.4;-0_0;11.49;0.00;4.18;type_krauss;557.70;391.73
15.00;253.98;f_lane_390.0;-0_0;240.77;0.00;28.53;type_krauss;341.52;385.04
15.00;254.02;f_lane_390.1;-0_0;152.66;0.00;22.32;type_krauss;426.22;409.30
15.00;271.64;f_lane_390.2;-0_0;91.65;0.00;17.53;type_krauss;485.79;421.53
15.00;295.28;f_lane_390.3;-0_0;50.49;0.00;13.37;type_krauss;525.94;413.85
15.00;313.96;f_lane_390.4;-0_0;17.90;0.00;6.41;type_krauss;553.09;396.18
15.00;316.69;f_lane_390.5;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
16.00;254.03;f_lane_390.0;-0_0;269.96;0.00;29.19;type_krauss;313.45;377.01
16.00;254.03;f_lane_390.1;-0_0;177.25;0.00;24.59;type_krauss;402.58;402.53
16.00;262.33;f_lane_390.2;-0_0;110.71;0.00;19.06;type_krauss;466.83;419.68
16.00;283.37;f_lane_390.3;-0_0;66.03;0.00;15.54;type_krauss;511.17;418.62
16.00;309.37;f_lane_390.4;-0_0;25.82;0.00;7.92;type_krauss;547.09;401.34
16.00;316.69;f_lane_390.5;-0_0;7.51;0.00;2.41;type_krauss;560.48;388.89
17.00;254.05;f_lane_390.0;-0_0;298.11;0.00;28.15;type_krauss;286.39;369.26
17.00;254.01;f_lane_390.1;-0_0;204.22;0.00;26.97;type_krauss;376.66;395.10
17.00;255.49;f_lane_390.2;-0_0;131.13;0.00;20.41;type_krauss;446.93;415.20
17.00;275.99;f_lane_390.3;-0_0;82.92;0.00;16.89;type_krauss;494.52;421.27
17.00;301.80;f_lane_390.4;-0_0;35.61;0.00;9.79;type_krauss;539.12;407.00
17.00;316.04;f_lane_390.5;-0_0;11.28;0.00;3.76;type_krauss;557.85;391.59
18.00;253.99;f_lane_390.0;-0_0;327.30;0.00;29.19;type_krauss;258.32;361.23
18.00;254.01;f_lane_390.1;-0_0;233.55;0.00;29.33;type_krauss;348.46;387.04
18.00;254.02;f_lane_390.2;-0_0;152.85;0.00;21.72;type_krauss;426.04;409.25
18.00;265.69;f_lane_390.3;-0_0;102.38;0.00;19.46;type_krauss;475.09;420.80
18.00;295.28;f_lane_390.4;-0_0;47.38;0.00;11.77;type_krauss;528.75;412.52
18.00;313.96;f_lane_390.5;-0_0;17.38;0.00;6.10;type_krauss;553.46;395.82
18.00;316.69;f_lane_390.6;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
19.00;254.04;f_lane_390.0;-0_0;355.72;0.00;28.42;type_krauss;231.00;353.41
19.00;254.03;f_lane_390.1;-0_0;263.13;0.00;29.58;type_krauss;320.02;378.89
19.00;254.03;f_lane_390.2;-0_0;176.07;0.00;23.22;type_krauss;403.71;402.85
19.00;257.51;f_lane_390.3;-0_0;123.43;0.00;21.04;type_krauss;454.39;417.13
19.00;289.97;f_lane_390.4;-0_0;60.95;0.00;13.57;type_krauss;516.11;417.45
19.00;309.37;f_lane_390.5;-0_0;26.04;0.00;8.67;type_krauss;546.92;401.49
19.00;316.69;f_lane_390.6;-0_0;6.97;0.00;1.87;type_krauss;560.85;388.49
20.00;254.04;f_lane_390.0;-0_0;384.28;0.00;28.56;type_krauss;203.54;345.55
20.00;254.04;f_lane_390.1;-0_0;293.14;0.00;30.02;type_krauss;291.16;370.63
20.00;253.99;f_lane_390.2;-0_0;201.89;0.00;25.82;type_krauss;378.89;395.74
20.00;254.04;f_lane_390.3;-0_0;146.17;0.00;22.75;type_krauss;432.46;411.09
20.00;278.03;f_lane_390.4;-0_0;76.45;0.00;15.50;type_krauss;500.94;420.54
20.00;301.80;f_lane_390.5;-0_0;36.25;0.00;10.21;type_krauss;538.57;407.34
20.00;316.41;f_lane_390.6;-0_0;10.60;0.00;3.64;type_krauss;558.34;391.12
21.00;254.00;f_lane_390.0;-0_0;412.39;0.00;28.11;type_krauss;176.52;337.81
21.00;254.03;f_lane_390.1;-0_0;322.36;0.00;29.21;type_krauss;263.08;362.59
21.00;254.03;f_lane_390.2;-0_0;229.87;0.00;27.97;type_krauss;352.00;388.05
21.00;254.05;f_lane_390.3;-0_0;171.18;0.00;25.01;type_krauss;408.42;404.20
21.00;269.47;f_lane_390.4;-0_0;93.61;0.00;17.16;type_krauss;483.83;421.41
21.00;295.28;f_lane_390.5;-0_0;48.02;0.00;11.76;type_krauss;528.17;412.79
21.00;313.96;f_lane_390.6;-0_0;15.97;0.00;5.37;type_krauss;554.47;394.85
21.00;316.69;f_lane_390.7;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
22.00;253.52;f_lane_390.0;-0_0;440.57;0.00;28.18;type_krauss;149.45;329.98
22.00;254.03;f_lane_390.1;-0_0;352.59;0.00;30.23;type_krauss;234.01;354.27
22.00;254.03;f_lane_390.2;-0_0;256.65;0.00;26.78;type_krauss;326.25;380.67
22.00;253.99;f_lane_390.3;-0_0;197.89;0.00;26.70;type_krauss;382.74;396.85
22.00;261.01;f_lane_390.4;-0_0;113.38;0.00;19.76;type_krauss;464.21;419.22
22.00;289.06;f_lane_390.5;-0_0;61.63;0.00;13.62;type_krauss;515.45;417.60
22.00;311.11;f_lane_390.6;-0_0;23.33;0.00;7.36;type_krauss;549.01;399.77
22.00;316.69;f_lane_390.7;-0_0;6.95;0.00;1.85;type_krauss;560.86;388.47
23.00;253.23;f_lane_390.0;-0_0;468.61;0.00;28.04;type_krauss;122.60;321.90
23.00;254.04;f_lane_390.1;-0_0;383.00;0.00;30.41;type_krauss;204.78;345.90
23.00;254.01;f_lane_390.2;-0_0;284.11;0.00;27.46;type_krauss;299.85;373.11
23.00;254.03;f_lane_390.3;-0_0;226.96;0.00;29.07;type_krauss;354.79;388.85
23.00;254.68;f_lane_390.4;-0_0;134.68;0.00;21.30;type_krauss;443.51;414.24
23.00;278.03;f_lane_390.5;-0_0;77.40;0.00;15.77;type_krauss;500.00;420.67
23.00;306.07;f_lane_390.6;-0_0;32.58;0.00;9.25;type_krauss;541.69;405.40
23.00;316.41;f_lane_390.7;-0_0;10.60;0.00;3.66;type_krauss;558.34;391.12
24.00;247.05;f_lane_390.0;-0_0;496.92;0.00;28.31;type_krauss;95.99;312.32
24.00;254.00;f_lane_390.1;-0_0;413.24;0.00;30.24;type_krauss;175.71;337.57
24.00;254.03;f_lane_390.2;-0_0;311.46;0.00;27.35;type_krauss;273.55;365.59
24.00;254.03;f_lane_390.3;-0_0;257.11;0.00;30.15;type_krauss;325.81;380.55
24.00;253.98;f_lane_390.4;-0_0;158.54;0.00;23.86;type_krauss;420.57;407.68
24.00;268.42;f_lane_390.5;-0_0;94.56;0.00;17.16;type_krauss;482.89;421.35
24.00;296.94;f_lane_390.6;-0_0;44.32;0.00;11.74;type_krauss;531.52;411.21
24.00;313.96;f_lane_390.7;-0_0;16.45;0.00;5.85;type_krauss;554.13;395.18
24.00;316.69;f_lane_390.8;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
25.00;235.97;f_lane_390.0;-0_0;526.08;0.00;29.17;type_krauss;70.40;298.46
25.00;253.46;f_lane_390.1;-0_0;443.12;0.00;29.88;type_krauss;147.01;329.25
25.00;254.03;f_lane_390.2;-0_0;339.12;0.00;27.65;type_krauss;246.97;357.98
25.00;254.03;f_lane_390.3;-0_0;287.16;0.00;30.06;type_krauss;296.91;372.27
25.00;254.03;f_lane_390.4;-0_0;183.75;0.00;25.21;type_krauss;396.33;400.74
25.00;260.57;f_lane_390.5;-0_0;113.96;0.00;19.40;type_krauss;463.64;419.10
25.00;290.00;f_lane_390.6;-0_0;57.83;0.00;13.51;type_krauss;519.05;416.38
25.00;309.94;f_lane_390.7;-0_0;24.61;0.00;8.16;type_krauss;548.02;400.58
25.00;316.69;f_lane_390.8;-0_0;6.64;0.00;1.54;type_krauss;561.08;388.25
26.00;227.15;f_lane_390.0;-0_0;554.17;0.00;28.09;type_krauss;48.76;280.62
26.00;253.05;f_lane_390.1;-0_0;472.88;0.00;29.76;type_krauss;118.52;320.65
26.00;253.98;f_lane_390.2;-0_0;366.61;0.00;27.49;type_krauss;220.54;350.41
26.00;254.03;f_lane_390.3;-0_0;316.39;0.00;29.23;type_krauss;268.81;364.23
26.00;254.03;f_lane_390.4;-0_0;211.07;0.00;27.31;type_krauss;370.07;393.22
26.00;254.62;f_lane_390.5;-0_0;134.90;0.00;20.94;type_krauss;443.29;414.18
26.00;280.74;f_lane_390.6;-0_0;73.55;0.00;15.72;type_krauss;503.81;420.13
26.00;303.67;f_lane_390.7;-0_0;34.16;0.00;9.55;type_krauss;540.35;406.23
26.00;316.45;f_lane_390.8;-0_0;10.52;0.00;3.88;type_krauss;558.40;391.06
27.00;220.21;f_lane_390.0;-0_0;582.29;0.00;28.13;type_krauss;29.85;259.82
27.00;246.79;f_lane_390.1;-0_0;502.41;0.00;29.54;type_krauss;90.94;310.16
27.00;254.03;f_lane_390.2;-0_0;393.52;0.00;26.91;type_krauss;194.67;343.01
27.00;254.03;f_lane_390.3;-0_0;344.85;0.00;28.46;type_krauss;241.45;356.40
27.00;253.98;f_lane_390.4;-0_0;240.85;0.00;29.79;type_krauss;341.43;385.02
27.00;253.98;f_lane_390.5;-0_0;157.56;0.00;22.65;type_krauss;421.51;407.95
27.00;271.92;f_lane_390.6;-0_0;91.40;0.00;17.85;type_krauss;486.04;421.55
27.00;295.28;f_lane_390.7;-0_0;45.76;0.00;11.60;type_krauss;530.21;411.83
27.00;313.96;f_lane_390.8;-0_0;16.96;0.00;6.44;type_krauss;553.76;395.53
27.00;316.69;f_lane_390.9;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
28.00;207.58;f_lane_390.0;-0_0;610.87;0.00;28.58;type_krauss;14.61;235.72
28.00;234.94;f_lane_390.1;-0_0;532.20;0.00;29.78;type_krauss;65.39;294.95
28.00;254.03;f_lane_390.2;-0_0;421.22;0.00;27.70;type_krauss;168.04;335.38
28.00;253.99;f_lane_390.3;-0_0;372.78;0.00;27.92;type_krauss;214.61;348.71
28.00;254.03;f_lane_390.4;-0_0;272.44;0.00;31.59;type_krauss;311.07;376.33
28.00;254.03;f_lane_390.5;-0_0;182.75;0.00;25.19;type_krauss;397.30;401.02
28.00;262.33;f_lane_390.6;-0_0;110.77;0.00;19.37;type_krauss;466.78;419.68
28.00;290.00;f_lane_390.7;-0_0;59.72;0.00;13.96;type_krauss;517.27;417.03
28.00;309.67;f_lane_390.8;-0_0;24.90;0.00;7.94;type_krauss;547.80;400.76
28.00;316.69;f_lane_390.9;-0_0;7.22;0.00;2.12;type_krauss;560.67;388.68
29.00;195.98;f_lane_390.0;-0_0;639.34;0.00;28.47;type_krauss;4.44;209.17
29.00;224.76;f_lane_390.1;-0_0;562.37;0.00;30.18;type_krauss;42.98;274.79
29.00;253.28;f_lane_390.2;-0_0;449.02;0.00;27.81;type_krauss;141.36;327.55
29.00;254.03;f_lane_390.3;-0_0;401.33;0.00;28.56;type_krauss;187.15;340.85
29.00;254.04;f_lane_390.4;-0_0;304.00;0.00;31.56;type_krauss;280.72;367.64
29.00;254.03;f_lane_390.5;-0_0;209.10;0.00;26.36;type_krauss;371.96;393.76
29.00;255.35;f_lane_390.6;-0_0;132.32;0.00;21.55;type_krauss;445.78;414.89
29.00;278.72;f_lane_390.7;-0_0;75.44;0.00;15.73;type_krauss;501.94;420.40
29.00;303.62;f_lane_390.8;-0_0;34.20;0.00;9.30;type_krauss;540.32;406.25
29.00;316.02;f_lane_390.9;-0_0;11.31;0.00;4.08;type_krauss;557.83;391.61
30.00;185.40;f_lane_390.0;-0_0;668.36;0.00;29.02;type_krauss;-0.61;180.65
30.00;216.72;f_lane_390.1;-0_0;592.11;0.00;29.74;type_krauss;23.95;251.97
30.00;316.69;f_lane_390.10;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
30.00;252.53;f_lane_390.2;-0_0;475.85;0.00;26.82;type_krauss;115.69;319.75
30.00;254.03;f_lane_390.3;-0_0;429.69;0.00;28.35;type_krauss;159.89;333.05
30.00;254.01;f_lane_390.4;-0_0;334.58;0.00;30.58;type_krauss;251.32;359.22
30.00;254.00;f_lane_390.5;-0_0;234.69;0.00;25.59;type_krauss;347.36;386.72
30.00;253.98;f_lane_390.6;-0_0;156.36;0.00;24.04;type_krauss;422.66;408.28
30.00;269.46;f_lane_390.7;-0_0;93.62;0.00;18.18;type_krauss;483.83;421.41
30.00;295.99;f_lane_390.8;-0_0;45.04;0.00;10.84;type_krauss;530.86;411.52
30.00;313.96;f_lane_390.9;-0_0;16.90;0.00;5.59;type_krauss;553.81;395.49
31.00;177.23;f_lane_390.0;-0_0;696.38;0.00;28.02;type_krauss;-1.24;152.68
31.00;203.32;f_lane_390.1;-0_0;622.15;0.00;30.04;type_krauss;9.99;225.43
31.00;316.69;f_lane_390.10;-0_0;7.65;0.00;2.55;type_krauss;560.38;388.99
31.00;246.14;f_lane_390.2;-0_0;503.37;0.00;27.52;type_krauss;90.08;309.73
31.00;253.20;f_lane_390.3;-0_0;458.10;0.00;28.41;type_krauss;132.67;324.93
31.00;253.99;f_lane_390.4;-0_0;365.75;0.00;31.16;type_krauss;221.36;350.65
31.00;254.03;f_lane_390.5;-0_0;261.00;0.00;26.31;type_krauss;322.06;379.48
31.00;254.03;f_lane_390.6;-0_0;182.04;0.00;25.68;type_krauss;397.98;401.21
31.00;260.73;f_lane_390.7;-0_0;113.74;0.00;20.12;type_krauss;463.86;419.14
31.00;290.00;f_lane_390.8;-0_0;58.00;0.00;12.96;type_krauss;518.89;416.44
31.00;310.65;f_lane_390.9;-0_0;23.83;0.00;6.94;type_krauss;548.62;400.09
32.00;168.31;f_lane_390.0;-0_0;725.21;0.00;28.83;type_krauss;2.77;124.17
32.00;192.21;f_lane_390.1;-0_0;652.45;0.00;30.30;type_krauss;1.40;196.43
32.00;315.81;f_lane_390.10;-0_0;11.70;0.00;4.05;type_krauss;557.55;391.88
32.00;234.94;f_lane_390.2;-0_0;531.33;0.00;27.96;type_krauss;66.10;295.45
32.00;248.82;f_lane_390.3;-0_0;486.66;0.00;28.57;type_krauss;105.49;316.18
32.00;254.03;f_lane_390.4;-0_0;396.42;0.00;30.67;type_krauss;191.87;342.21
32.00;254.03;f_lane_390.5;-0_0;287.66;0.00;26.66;type_krauss;296.43;372.14
32.00;254.03;f_lane_390.6;-0_0;209.34;0.00;27.30;type_krauss;371.73;393.69
32.00;254.31;f_lane_390.7;-0_0;135.99;0.00;22.25;type_krauss;442.25;413.88
32.00;281.40;f_lane_390.8;-0_0;72.93;0.00;14.94;type_krauss;504.42;420.05
32.00;306.25;f_lane_390.9;-0_0;32.46;0.00;8.63;type_krauss;541.79;405.34
33.00;158.44;f_lane_390.0;-0_0;753.49;0.00;28.28;type_krauss;11.64;97.35
33.00;183.01;f_lane_390.1;-0_0;682.27;0.00;29.82;type_krauss;-1.55;166.78
33.00;313.96;f_lane_390.10;-0_0;18.28;0.00;6.58;type_krauss;552.81;396.45
33.00;316.69;f_lane_390.11;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
33.00;224.76;f_lane_390.2;-0_0;558.73;0.00;27.40;type_krauss;45.54;277.37
33.00;240.81;f_lane_390.3;-0_0;515.36;0.00;28.70;type_krauss;79.45;304.19
33.00;254.03;f_lane_390.4;-0_0;426.95;0.00;30.53;type_krauss;162.52;333.80
33.00;254.03;f_lane_390.5;-0_0;313.44;0.00;25.77;type_krauss;271.65;365.05
33.00;253.98;f_lane_390.6;-0_0;236.13;0.00;26.79;type_krauss;345.98;386.32
33.00;253.98;f_lane_390.7;-0_0;159.36;0.00;23.37;type_krauss;419.78;407.45
33.00;271.92;f_lane_390.8;-0_0;89.84;0.00;16.90;type_krauss;487.61;421.50
33.00;298.72;f_lane_390.9;-0_0;42.95;0.00;10.49;type_krauss;532.75;410.63
34.00;147.59;f_lane_390.0;-0_0;782.27;0.00;28.78;type_krauss;25.29;72.07
34.00;172.95;f_lane_390.1;-0_0;712.44;0.00;30.17;type_krauss;0.39;136.70
34.00;309.37;f_lane_390.10;-0_0;26.88;0.00;8.59;type_krauss;546.27;402.02
34.00;316.69;f_lane_390.11;-0_0;6.93;0.00;1.83;type_krauss;560.87;388.46
34.00;218.38;f_lane_390.2;-0_0;585.43;0.00;26.70;type_krauss;27.94;257.32
34.00;230.58;f_lane_390.3;-0_0;542.99;0.00;27.63;type_krauss;57.03;288.13
34.00;253.20;f_lane_390.4;-0_0;457.70;0.00;30.75;type_krauss;133.04;325.05
34.00;254.03;f_lane_390.5;-0_0;339.43;0.00;26.00;type_krauss;246.66;357.89
34.00;254.03;f_lane_390.6;-0_0;263.51;0.00;27.38;type_krauss;319.65;378.79
34.00;254.03;f_lane_390.7;-0_0;181.78;0.00;22.42;type_krauss;398.22;401.28
34.00;262.33;f_lane_390.8;-0_0;109.09;0.00;19.26;type_krauss;468.44;419.90
34.00;291.06;f_lane_390.9;-0_0;54.75;0.00;11.80;type_krauss;521.94;415.33
35.00;137.25;f_lane_390.0;-0_0;810.66;0.00;28.40;type_krauss;42.85;49.80
35.00;161.15;f_lane_390.1;-0_0;742.28;0.00;29.84;type_krauss;7.61;107.81
35.00;301.80;f_lane_390.10;-0_0;37.54;0.00;10.66;type_krauss;537.48;408.01
35.00;316.16;f_lane_390.11;-0_0;11.05;0.00;4.12;type_krauss;558.02;391.43
35.00;207.58;f_lane_390.2;-0_0;612.98;0.00;27.55;type_krauss;13.63;233.84
35.00;222.14;f_lane_390.3;-0_0;570.63;0.00;27.64;type_krauss;37.43;268.68
35.00;248.63;f_lane_390.4;-0_0;489.03;0.00;31.32;type_krauss;103.28;315.32
35.00;253.99;f_lane_390.5;-0_0;365.50;0.00;26.07;type_krauss;221.60;350.72
35.00;254.03;f_lane_390.6;-0_0;289.76;0.00;26.25;type_krauss;294.42;371.56
35.00;254.01;f_lane_390.7;-0_0;204.16;0.00;22.38;type_krauss;376.71;395.12
35.00;255.49;f_lane_390.8;-0_0;129.71;0.00;20.62;type_krauss;448.30;415.56
35.00;283.37;f_lane_390.9;-0_0;68.07;0.00;13.32;type_krauss;509.18;419.09
36.00;127.83;f_lane_390.0;-0_0;838.81;0.00;28.14;type_krauss;63.66;30.92
36.00;150.80;f_lane_390.1;-0_0;771.66;0.00;29.38;type_krauss;19.75;81.11
36.00;295.28;f_lane_390.10;-0_0;49.64;0.00;12.10;type_krauss;526.71;413.49
36.00;313.96;f_lane_390.11;-0_0;17.61;0.00;6.55;type_krauss;553.30;395.98
36.00;316.69;f_lane_390.12;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
36.00;195.98;f_lane_390.2;-0_0;640.54;0.00;27.55;type_krauss;4.11;208.03
36.00;211.10;f_lane_390.3;-0_0;599.04;0.00;28.41;type_krauss;20.31;246.08
36.00;239.20;f_lane_390.4;-0_0;520.71;0.00;31.68;type_krauss;74.86;301.45
36.00;254.03;f_lane_390.5;-0_0;391.33;0.00;25.83;type_krauss;196.77;343.61
36.00;254.03;f_lane_390.6;-0_0;316.52;0.00;26.76;type_krauss;268.69;364.20
36.00;254.03;f_lane_390.7;-0_0;226.35;0.00;22.18;type_krauss;355.38;389.02
36.00;254.03;f_lane_390.8;-0_0;152.07;0.00;22.36;type_krauss;426.79;409.46
36.00;275.81;f_lane_390.9;-0_0;83.07;0.00;14.99;type_krauss;494.37;421.27
37.00;118.91;f_lane_390.0;-0_0;866.86;0.00;28.06;type_krauss;87.31;15.89
37.00;140.34;f_lane_390.1;-0_0;802.00;0.00;30.33;type_krauss;37.09;56.28
37.00;286.79;f_lane_390.10;-0_0;63.34;0.00;13.70;type_krauss;513.79;418.00
37.00;309.37;f_lane_390.11;-0_0;25.98;0.00;8.38;type_krauss;546.96;401.45
37.00;316.69;f_lane_390.12;-0_0;6.43;0.00;1.33;type_krauss;561.22;388.10
37.00;185.81;f_lane_390.2;-0_0;667.52;0.00;26.98;type_krauss;-0.53;181.49
37.00;201.09;f_lane_390.3;-0_0;626.72;0.00;27.69;type_krauss;8.36;221.16
37.00;228.25;f_lane_390.4;-0_0;551.52;0.00;30.81;type_krauss;50.67;282.45
37.00;254.03;f_lane_390.5;-0_0;416.86;0.00;25.53;type_krauss;172.23;336.58
37.00;254.03;f_lane_390.6;-0_0;343.05;0.00;26.53;type_krauss;243.18;356.89
37.00;254.05;f_lane_390.7;-0_0;248.57;0.00;22.22;type_krauss;334.02;382.90
37.00;254.03;f_lane_390.8;-0_0;176.11;0.00;24.05;type_krauss;403.67;402.84
37.00;266.38;f_lane_390.9;-0_0;100.32;0.00;17.25;type_krauss;477.14;420.99
38.00;109.13;f_lane_390.0;-0_0;895.74;0.00;28.88;type_krauss;114.00;4.97
38.00;130.06;f_lane_390.1;-0_0;832.01;0.00;30.01;type_krauss;58.34;35.15
38.00;278.03;f_lane_390.10;-0_0;78.83;0.00;15.49;type_krauss;498.59;420.87
38.00;301.80;f_lane_390.11;-0_0;35.91;0.00;9.92;type_krauss;538.87;407.15
38.00;316.68;f_lane_390.12;-0_0;10.11;0.00;3.67;type_krauss;558.70;390.77
38.00;178.22;f_lane_390.2;-0_0;694.92;0.00;27.40;type_krauss;-1.35;154.14
38.00;191.38;f_lane_390.3;-0_0;654.50;0.00;27.78;type_krauss;1.04;194.41
38.00;220.21;f_lane_390.4;-0_0;582.47;0.00;30.95;type_krauss;29.73;259.68
38.00;253.45;f_lane_390.5;-0_0;443.36;0.00;26.50;type_krauss;146.78;329.18
38.00;253.98;f_lane_390.6;-0_0;370.06;0.00;27.01;type_krauss;217.22;349.46
38.00;254.03;f_lane_390.7;-0_0;271.68;0.00;23.11;type_krauss;311.80;376.54
38.00;253.99;f_lane_390.8;-0_0;201.66;0.00;25.55;type_krauss;379.11;395.81
38.00;258.52;f_lane_390.9;-0_0;119.70;0.00;19.38;type_krauss;458.02;417.96
39.00;96.18;f_lane_390.0;-0_0;924.98;0.00;29.23;type_krauss;142.60;-0.80
39.00;119.77;f_lane_390.1;-0_0;862.00;0.00;30.00;type_krauss;83.05;18.24
39.00;266.38;f_lane_390.10;-0_0;96.60;0.00;17.77;type_krauss;480.86;421.22
39.00;295.28;f_lane_390.11;-0_0;47.52;0.00;11.61;type_krauss;528.62;412.58
39.00;313.96;f_lane_390.12;-0_0;16.27;0.00;6.16;type_krauss;554.26;395.05
39.00;316.69;f_lane_390.13;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
39.00;168.98;f_lane_390.2;-0_0;722.31;0.00;27.40;type_krauss;2.16;127.00
39.00;183.01;f_lane_390.3;-0_0;682.01;0.00;27.51;type_krauss;-1.53;167.04
39.00;207.54;f_lane_390.4;-0_0;613.21;0.00;30.74;type_krauss;13.53;233.64
39.00;253.23;f_lane_390.5;-0_0;469.30;0.00;25.94;type_krauss;121.95;321.70
39.00;254.03;f_lane_390.6;-0_0;397.16;0.00;27.11;type_krauss;191.16;342.00
39.00;254.04;f_lane_390.7;-0_0;294.71;0.00;23.03;type_krauss;289.66;370.20
39.00;254.03;f_lane_390.8;-0_0;229.73;0.00;28.07;type_krauss;352.13;388.09
39.00;254.08;f_lane_390.9;-0_0;140.70;0.00;21.00;type_krauss;437.72;412.59
40.00;86.77;f_lane_390.0;-0_0;954.16;0.00;29.19;type_krauss;171.75;-1.19
