timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
12.00;254.06;f_lane_390.0;-0_0;144.08;0.00;21.65;type_krauss;434.47;411.66
12.00;278.03;f_lane_390.1;-0_0;77.71;0.00;16.20;type_krauss;499.69;420.72
12.00;301.80;f_lane_390.2;-0_0;37.06;0.00;10.02;type_krauss;537.88;407.76
12.00;316.39;f_lane_390.3;-0_0;10.63;0.00;3.67;type_krauss;558.32;391.13
13.00;254.05;f_lane_390.0;-0_0;168.12;0.00;24.04;type_krauss;411.36;405.04
13.00;266.82;f_lane_390.1;-0_0;96.00;0.00;18.29;type_krauss;481.45;421.26
13.00;295.28;f_lane_390.2;-0_0;48.91;0.00;11.84;type_krauss;527.36;413.17
13.00;313.96;f_lane_390.3;-0_0;15.84;0.00;5.22;type_krauss;554.57;394.75
13.00;316.69;f_lane_390.4;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
14.00;254.01;f_lane_390.0;-0_0;194.75;0.00;26.63;type_krauss;385.76;397.71
14.00;258.94;f_lane_390.1;-0_0;116.10;0.00;20.10;type_krauss;461.55;418.67
14.00;287.45;f_lane_390.2;-0_0;62.85;0.00;13.94;type_krauss;514.27;417.89
14.00;311.13;f_lane_390.3;-0_0;23.31;0.00;7.47;type_krauss;549.03;399.75
14.00;316.69;f_lane_390.4;-0_0;7.64;0.00;2.54;type_krauss;560.39;388.98
15.00;254.05;f_lane_390.0;-0_0;222.19;0.00;27.44;type_krauss;359.38;390.16
15.00;254.08;f_lane_390.1;-0_0;137.55;0.00;21.45;type_krauss;440.75;413.46
15.00;278.03;f_lane_390.2;-0_0;78.34;0.00;15.49;type_krauss;499.07;420.80
15.00;305.72;f_lane_390.3;-0_0;32.81;0.00;9.50;type_krauss;541.50;405.52
15.00;315.23;f_lane_390.4;-0_0;12.76;0.00;5.12;type_krauss;556.79;392.62
15.00;316.69;f_lane_390.5;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
16.00;254.05;f_lane_390.0;-0_0;249.24;0.00;27.05;type_krauss;333.38;382.71
16.00;253.98;f_lane_390.1;-0_0;161.55;0.00;24.00;type_krauss;417.68;406.85
16.00;267.49;f_lane_390.2;-0_0;95.40;0.00;17.07;type_krauss;482.05;421.30
16.00;297.76;f_lane_390.3;-0_0;43.68;0.00;10.87;type_krauss;532.09;410.94
16.00;313.96;f_lane_390.4;-0_0;19.35;0.00;6.59;type_krauss;552.04;397.19
16.00;316.69;f_lane_390.5;-0_0;5.70;0.00;0.60;type_krauss;561.72;387.57
17.00;253.99;f_lane_390.0;-0_0;277.29;0.00;28.06;type_krauss;306.40;374.99
17.00;254.03;f_lane_390.1;-0_0;187.57;0.00;26.03;type_krauss;392.65;399.69
17.00;259.80;f_lane_390.2;-0_0;114.97;0.00;19.57;type_krauss;462.65;418.90
17.00;290.00;f_lane_390.3;-0_0;57.07;0.00;13.39;type_krauss;519.76;416.12
17.00;309.37;f_lane_390.4;-0_0;27.76;0.00;8.41;type_krauss;545.59;402.58
17.00;316.69;f_lane_390.5;-0_0;8.68;0.00;2.98;type_krauss;559.68;389.74
18.00;254.04;f_lane_390.0;-0_0;305.35;0.00;28.06;type_krauss;279.42;367.27
18.00;254.04;f_lane_390.1;-0_0;215.08;0.00;27.50;type_krauss;366.22;392.12
18.00;254.58;f_lane_390.2;-0_0;135.04;0.00;20.06;type_krauss;443.17;414.14
18.00;282.43;f_lane_390.3;-0_0;71.96;0.00;14.89;type_krauss;505.38;419.91
18.00;301.80;f_lane_390.4;-0_0;38.24;0.00;10.48;type_krauss;536.88;408.38
18.00;315.07;f_lane_390.5;-0_0;13.05;0.00;4.37;type_krauss;556.58;392.82
18.00;316.69;f_lane_390.6;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
19.00;254.00;f_lane_390.0;-0_0;332.95;0.00;27.59;type_krauss;252.90;359.67
19.00;254.00;f_lane_390.1;-0_0;243.20;0.00;28.12;type_krauss;339.18;384.37
19.00;254.00;f_lane_390.2;-0_0;154.83;0.00;19.80;type_krauss;424.13;408.70
19.00;271.92;f_lane_390.3;-0_0;88.37;0.00;16.41;type_krauss;489.07;421.45
19.00;295.28;f_lane_390.4;-0_0;50.64;0.00;12.40;type_krauss;525.80;413.91
19.00;313.96;f_lane_390.5;-0_0;19.68;0.00;6.63;type_krauss;551.80;397.42
19.00;316.69;f_lane_390.6;-0_0;5.53;0.00;0.43;type_krauss;561.84;387.44
20.00;254.05;f_lane_390.0;-0_0;361.18;0.00;28.23;type_krauss;225.75;351.91
20.00;254.03;f_lane_390.1;-0_0;272.25;0.00;29.05;type_krauss;311.25;376.38
20.00;254.04;f_lane_390.2;-0_0;175.55;0.00;20.72;type_krauss;404.21;403.00
20.00;262.33;f_lane_390.3;-0_0;106.67;0.00;18.30;type_krauss;470.85;420.22
20.00;284.10;f_lane_390.4;-0_0;65.37;0.00;14.73;type_krauss;511.81;418.47
20.00;309.37;f_lane_390.5;-0_0;28.24;0.00;8.55;type_krauss;545.22;402.88
20.00;316.69;f_lane_390.6;-0_0;8.32;0.00;2.79;type_krauss;559.92;389.47
21.00;254.03;f_lane_390.0;-0_0;388.63;0.00;27.45;type_krauss;199.36;344.35
21.00;254.05;f_lane_390.1;-0_0;301.10;0.00;28.85;type_krauss;283.52;368.44
21.00;254.00;f_lane_390.2;-0_0;196.05;0.00;20.50;type_krauss;384.51;397.35
21.00;255.49;f_lane_390.3;-0_0;127.25;0.00;20.58;type_krauss;450.68;416.17
21.00;277.30;f_lane_390.4;-0_0;81.85;0.00;16.48;type_krauss;495.59;421.23
21.00;301.80;f_lane_390.5;-0_0;38.90;0.00;10.66;type_krauss;536.32;408.73
21.00;314.99;f_lane_390.6;-0_0;13.19;0.00;4.88;type_krauss;556.47;392.92
21.00;316.69;f_lane_390.7;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
22.00;254.03;f_lane_390.0;-0_0;416.09;0.00;27.46;type_krauss;172.97;336.79
22.00;253.99;f_lane_390.1;-0_0;329.54;0.00;28.45;type_krauss;256.17;360.61
22.00;254.05;f_lane_390.2;-0_0;216.78;0.00;20.73;type_krauss;364.58;391.65
22.00;254.03;f_lane_390.3;-0_0;149.43;0.00;22.19;type_krauss;429.32;410.19
22.00;266.38;f_lane_390.4;-0_0;100.76;0.00;18.90;type_krauss;476.71;420.96
22.00;294.03;f_lane_390.5;-0_0;51.93;0.00;13.03;type_krauss;524.59;414.36
22.00;313.96;f_lane_390.6;-0_0;19.92;0.00;6.73;type_krauss;551.63;397.58
22.00;316.69;f_lane_390.7;-0_0;5.89;0.00;0.79;type_krauss;561.59;387.70
23.00;253.42;f_lane_390.0;-0_0;443.91;0.00;27.82;type_krauss;146.25;329.02
23.00;254.05;f_lane_390.1;-0_0;358.14;0.00;28.60;type_krauss;228.67;352.74
23.00;253.98;f_lane_390.2;-0_0;237.19;0.00;20.41;type_krauss;344.96;386.03
23.00;254.04;f_lane_390.3;-0_0;173.33;0.00;23.89;type_krauss;406.35;403.61
23.00;258.50;f_lane_390.4;-0_0;121.79;0.00;21.04;type_krauss;455.97;417.54
23.00;283.37;f_lane_390.5;-0_0;67.23;0.00;15.30;type_krauss;510.00;418.90
23.00;309.37;f_lane_390.6;-0_0;29.13;0.00;9.22;type_krauss;544.53;403.45
23.00;316.69;f_lane_390.7;-0_0;8.55;0.00;2.66;type_krauss;559.77;389.64
24.00;253.23;f_lane_390.0;-0_0;471.86;0.00;27.95;type_krauss;119.49;320.96
24.00;254.03;f_lane_390.1;-0_0;386.59;0.00;28.44;type_krauss;201.33;344.91
24.00;254.03;f_lane_390.2;-0_0;258.14;0.00;20.96;type_krauss;324.81;380.26
24.00;253.99;f_lane_390.3;-0_0;198.66;0.00;25.33;type_krauss;382.00;396.64
24.00;254.06;f_lane_390.4;-0_0;144.22;0.00;22.43;type_krauss;434.34;411.62
24.00;273.86;f_lane_390.5;-0_0;84.66;0.00;17.43;type_krauss;492.78;421.32
24.00;301.73;f_lane_390.6;-0_0;40.65;0.00;11.51;type_krauss;534.84;409.64
24.00;315.11;f_lane_390.7;-0_0;12.99;0.00;4.44;type_krauss;556.62;392.77
24.00;316.69;f_lane_390.8;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
25.00;247.03;f_lane_390.0;-0_0;499.09;0.00;27.23;type_krauss;93.99;311.47
25.00;254.02;f_lane_390.1;-0_0;415.60;0.00;29.01;type_krauss;173.44;336.92
25.00;253.99;f_lane_390.2;-0_0;279.00;0.00;20.85;type_krauss;304.76;374.52
25.00;254.04;f_lane_390.3;-0_0;224.39;0.00;25.74;type_krauss;357.26;389.56
25.00;254.05;f_lane_390.4;-0_0;169.15;0.00;24.93;type_krauss;410.37;404.76
25.00;264.01;f_lane_390.5;-0_0;104.45;0.00;19.79;type_krauss;473.04;420.52
25.00;291.99;f_lane_390.6;-0_0;53.86;0.00;13.22;type_krauss;522.77;415.03
25.00;313.96;f_lane_390.7;-0_0;18.83;0.00;5.84;type_krauss;552.42;396.83
25.00;316.69;f_lane_390.8;-0_0;5.30;0.00;0.20;type_krauss;561.99;387.28
26.00;235.36;f_lane_390.0;-0_0;526.81;0.00;27.72;type_krauss;69.80;298.05
26.00;253.40;f_lane_390.1;-0_0;444.44;0.00;28.85;type_krauss;145.74;328.87
26.00;254.05;f_lane_390.2;-0_0;298.94;0.00;19.94;type_krauss;285.60;369.04
26.00;254.05;f_lane_390.3;-0_0;248.76;0.00;24.36;type_krauss;333.84;382.85
26.00;254.00;f_lane_390.4;-0_0;196.13;0.00;26.99;type_krauss;384.43;397.33
26.00;255.98;f_lane_390.5;-0_0;125.94;0.00;21.48;type_krauss;451.95;416.50
26.00;283.37;f_lane_390.6;-0_0;68.51;0.00;14.64;type_krauss;508.76;419.19
26.00;309.37;f_lane_390.7;-0_0;26.80;0.00;7.98;type_krauss;546.33;401.97
26.00;316.69;f_lane_390.8;-0_0;7.58;0.00;2.28;type_krauss;560.43;388.93
27.00;227.33;f_lane_390.0;-0_0;553.91;0.00;27.10;type_krauss;48.94;280.80
27.00;252.98;f_lane_390.1;-0_0;473.27;0.00;28.83;type_krauss;118.15;320.53
27.00;254.03;f_lane_390.2;-0_0;319.46;0.00;20.53;type_krauss;265.86;363.39
27.00;254.03;f_lane_390.3;-0_0;272.17;0.00;23.41;type_krauss;311.33;376.40
27.00;254.04;f_lane_390.4;-0_0;222.74;0.00;26.61;type_krauss;358.85;390.01
27.00;254.03;f_lane_390.5;-0_0;148.92;0.00;22.99;type_krauss;429.81;410.33
27.00;273.69;f_lane_390.6;-0_0;84.80;0.00;16.29;type_krauss;492.64;421.33
27.00;301.80;f_lane_390.7;-0_0;36.26;0.00;9.46;type_krauss;538.56;407.34
27.00;315.89;f_lane_390.8;-0_0;11.55;0.00;3.97;type_krauss;557.66;391.77
28.00;220.21;f_lane_390.0;-0_0;581.42;0.00;27.51;type_krauss;30.41;260.49
28.00;247.03;f_lane_390.1;-0_0;501.65;0.00;28.39;type_krauss;91.63;310.47
28.00;254.03;f_lane_390.2;-0_0;340.37;0.00;20.91;type_krauss;245.76;357.63
28.00;254.04;f_lane_390.3;-0_0;296.13;0.00;23.96;type_krauss;288.29;369.81
28.00;254.05;f_lane_390.4;-0_0;248.46;0.00;25.72;type_krauss;334.12;382.93
28.00;254.04;f_lane_390.5;-0_0;174.45;0.00;25.53;type_krauss;405.27;403.30
28.00;264.89;f_lane_390.6;-0_0;103.37;0.00;18.57;type_krauss;474.11;420.67
28.00;295.28;f_lane_390.7;-0_0;48.20;0.00;11.94;type_krauss;528.01;412.87
28.00;313.96;f_lane_390.8;-0_0;17.16;0.00;5.61;type_krauss;553.62;395.67
28.00;316.69;f_lane_390.9;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
29.00;207.58;f_lane_390.0;-0_0;609.42;0.00;28.00;type_krauss;15.29;237.00
29.00;234.94;f_lane_390.1;-0_0;529.75;0.00;28.09;type_krauss;67.40;296.36
29.00;254.05;f_lane_390.2;-0_0;360.34;0.00;19.97;type_krauss;226.56;352.14
29.00;254.03;f_lane_390.3;-0_0;319.28;0.00;23.14;type_krauss;266.04;363.44
29.00;254.01;f_lane_390.4;-0_0;275.00;0.00;26.53;type_krauss;308.61;375.63
29.00;253.99;f_lane_390.5;-0_0;199.91;0.00;25.46;type_krauss;380.80;396.29
29.00;256.88;f_lane_390.6;-0_0;124.45;0.00;21.09;type_krauss;453.39;416.87
29.00;287.71;f_lane_390.7;-0_0;62.65;0.00;14.45;type_krauss;514.46;417.84
29.00;310.36;f_lane_390.8;-0_0;24.15;0.00;6.99;type_krauss;548.38;400.29
29.00;316.69;f_lane_390.9;-0_0;7.00;0.00;1.90;type_krauss;560.83;388.51
30.00;196.71;f_lane_390.0;-0_0;637.49;0.00;28.07;type_krauss;4.95;210.96
30.00;224.76;f_lane_390.1;-0_0;558.83;0.00;29.09;type_krauss;45.47;277.30
30.00;254.05;f_lane_390.2;-0_0;380.59;0.00;20.25;type_krauss;207.10;346.56
30.00;254.03;f_lane_390.3;-0_0;341.13;0.00;21.86;type_krauss;245.03;357.42
30.00;254.05;f_lane_390.4;-0_0;299.17;0.00;24.18;type_krauss;285.37;368.97
30.00;254.03;f_lane_390.5;-0_0;225.68;0.00;25.77;type_krauss;356.03;389.20
30.00;254.03;f_lane_390.6;-0_0;147.66;0.00;23.21;type_krauss;431.02;410.68
30.00;278.03;f_lane_390.7;-0_0;78.70;0.00;16.05;type_krauss;498.71;420.85
30.00;304.36;f_lane_390.8;-0_0;33.71;0.00;9.56;type_krauss;540.74;405.99
30.00;315.95;f_lane_390.9;-0_0;11.43;0.00;4.43;type_krauss;557.74;391.69
31.00;186.96;f_lane_390.0;-0_0;665.09;0.00;27.60;type_krauss;-0.31;183.91
31.00;216.72;f_lane_390.1;-0_0;587.95;0.00;29.11;type_krauss;26.44;255.31
31.00;316.69;f_lane_390.10;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
31.00;254.03;f_lane_390.2;-0_0;401.21;0.00;20.62;type_krauss;187.27;340.89
31.00;254.03;f_lane_390.3;-0_0;362.82;0.00;21.69;type_krauss;224.18;351.46
31.00;254.03;f_lane_390.4;-0_0;322.16;0.00;22.98;type_krauss;263.27;362.65
31.00;254.05;f_lane_390.5;-0_0;251.25;0.00;25.57;type_krauss;331.44;382.16
31.00;254.05;f_lane_390.6;-0_0;172.26;0.00;24.60;type_krauss;407.37;403.90
31.00;266.38;f_lane_390.7;-0_0;96.61;0.00;17.91;type_krauss;480.84;421.22
31.00;295.28;f_lane_390.8;-0_0;45.70;0.00;11.99;type_krauss;530.27;411.80
31.00;313.96;f_lane_390.9;-0_0;17.37;0.00;5.94;type_krauss;553.47;395.82
32.00;178.87;f_lane_390.0;-0_0;692.29;0.00;27.20;type_krauss;-1.46;156.76
32.00;204.68;f_lane_390.1;-0_0;616.57;0.00;28.62;type_krauss;12.20;230.55
32.00;316.69;f_lane_390.10;-0_0;7.39;0.00;2.29;type_krauss;560.56;388.80
32.00;254.03;f_lane_390.2;-0_0;421.20;0.00;19.99;type_krauss;168.05;335.38
32.00;254.04;f_lane_390.3;-0_0;384.41;0.00;21.59;type_krauss;203.42;345.51
32.00;254.03;f_lane_390.4;-0_0;344.99;0.00;22.84;type_krauss;241.32;356.36
32.00;253.99;f_lane_390.5;-0_0;276.82;0.00;25.58;type_krauss;306.85;375.12
32.00;253.99;f_lane_390.6;-0_0;198.62;0.00;26.36;type_krauss;382.04;396.65
32.00;259.08;f_lane_390.7;-0_0;115.92;0.00;19.30;type_krauss;461.72;418.71
32.00;290.00;f_lane_390.8;-0_0;59.07;0.00;13.37;type_krauss;517.88;416.81
32.00;309.54;f_lane_390.9;-0_0;25.04;0.00;7.67;type_krauss;547.69;400.85
33.00;168.98;f_lane_390.0;-0_0;720.38;0.00;28.09;type_krauss;1.79;128.90
33.00;194.68;f_lane_390.1;-0_0;645.20;0.00;28.63;type_krauss;2.94;203.51
33.00;315.82;f_lane_390.10;-0_0;11.67;0.00;4.28;type_krauss;557.57;391.86
33.00;253.52;f_lane_390.2;-0_0;441.75;0.00;20.54;type_krauss;148.33;329.65
33.00;254.01;f_lane_390.3;-0_0;405.06;0.00;20.65;type_krauss;183.57;339.83
33.00;253.98;f_lane_390.4;-0_0;367.33;0.00;22.34;type_krauss;219.84;350.21
33.00;254.04;f_lane_390.5;-0_0;302.84;0.00;26.01;type_krauss;281.85;367.96
33.00;254.03;f_lane_390.6;-0_0;227.12;0.00;28.50;type_krauss;354.64;388.80
33.00;254.08;f_lane_390.7;-0_0;137.62;0.00;21.71;type_krauss;440.68;413.44
33.00;279.41;f_lane_390.8;-0_0;74.80;0.00;15.73;type_krauss;502.57;420.31
33.00;303.83;f_lane_390.9;-0_0;34.05;0.00;9.01;type_krauss;540.44;406.18
34.00;159.09;f_lane_390.0;-0_0;748.24;0.00;27.86;type_krauss;9.71;102.23
34.00;185.16;f_lane_390.1;-0_0;673.95;0.00;28.75;type_krauss;-1.11;175.09
34.00;313.96;f_lane_390.10;-0_0;18.40;0.00;6.73;type_krauss;552.72;396.53
34.00;316.69;f_lane_390.11;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
34.00;253.20;f_lane_390.2;-0_0;461.61;0.00;19.87;type_krauss;129.30;323.92
34.00;254.03;f_lane_390.3;-0_0;426.53;0.00;21.47;type_krauss;162.93;333.92
34.00;254.03;f_lane_390.4;-0_0;389.18;0.00;21.84;type_krauss;198.84;344.20
34.00;253.99;f_lane_390.5;-0_0;328.51;0.00;25.67;type_krauss;257.17;360.90
34.00;254.03;f_lane_390.6;-0_0;256.52;0.00;29.40;type_krauss;326.37;380.71
34.00;253.98;f_lane_390.7;-0_0;160.80;0.00;23.18;type_krauss;418.40;407.05
34.00;270.21;f_lane_390.8;-0_0;92.95;0.00;18.15;type_krauss;484.50;421.45
34.00;295.87;f_lane_390.9;-0_0;45.13;0.00;11.08;type_krauss;530.78;411.56
35.00;150.00;f_lane_390.0;-0_0;775.97;0.00;27.74;type_krauss;21.92;77.38
35.00;175.51;f_lane_390.1;-0_0;703.11;0.00;29.16;type_krauss;-0.71;145.97
35.00;309.37;f_lane_390.10;-0_0;26.78;0.00;8.38;type_krauss;546.34;401.96
35.00;316.69;f_lane_390.11;-0_0;7.05;0.00;1.95;type_krauss;560.80;388.55
35.00;252.36;f_lane_390.2;-0_0;481.46;0.00;19.84;type_krauss;110.35;318.05
35.00;253.28;f_lane_390.3;-0_0;447.68;0.00;21.16;type_krauss;142.64;327.94
35.00;253.99;f_lane_390.4;-0_0;410.94;0.00;21.76;type_krauss;177.92;338.21
35.00;254.04;f_lane_390.5;-0_0;354.75;0.00;26.24;type_krauss;231.94;353.68
35.00;254.02;f_lane_390.6;-0_0;285.59;0.00;29.07;type_krauss;298.43;372.71
35.00;254.03;f_lane_390.7;-0_0;183.17;0.00;22.38;type_krauss;396.88;400.90
35.00;260.85;f_lane_390.8;-0_0;113.59;0.00;20.64;type_krauss;464.00;419.17
35.00;290.00;f_lane_390.9;-0_0;57.59;0.00;12.46;type_krauss;519.27;416.30
36.00;140.34;f_lane_390.0;-0_0;803.37;0.00;27.40;type_krauss;37.97;55.22
36.00;165.58;f_lane_390.1;-0_0;731.39;0.00;28.28;type_krauss;4.31;118.18
36.00;301.80;f_lane_390.10;-0_0;37.60;0.00;10.82;type_krauss;537.43;408.05
36.00;316.09;f_lane_390.11;-0_0;11.19;0.00;4.15;type_krauss;557.92;391.53
36.00;247.03;f_lane_390.2;-0_0;501.40;0.00;19.94;type_krauss;91.86;310.57
36.00;253.23;f_lane_390.3;-0_0;468.18;0.00;20.50;type_krauss;123.01;322.02
36.00;253.89;f_lane_390.4;-0_0;433.22;0.00;22.28;type_krauss;156.50;332.06
36.00;254.05;f_lane_390.5;-0_0;380.98;0.00;26.24;type_krauss;206.72;346.45
36.00;254.03;f_lane_390.6;-0_0;315.39;0.00;29.80;type_krauss;269.77;364.51
36.00;254.03;f_lane_390.7;-0_0;206.09;0.00;22.91;type_krauss;374.86;394.59
36.00;254.30;f_lane_390.8;-0_0;136.04;0.00;22.45;type_krauss;442.20;413.87
36.00;281.91;f_lane_390.9;-0_0;72.46;0.00;14.87;type_krauss;504.89;419.98
37.00;130.06;f_lane_390.0;-0_0;830.66;0.00;27.29;type_krauss;57.31;36.01
37.00;154.78;f_lane_390.1;-0_0;759.67;0.00;28.28;type_krauss;14.21;91.73
37.00;295.28;f_lane_390.10;-0_0;49.79;0.00;12.19;type_krauss;526.56;413.55
37.00;313.96;f_lane_390.11;-0_0;17.68;0.00;6.49;type_krauss;553.24;396.03
37.00;316.69;f_lane_390.12;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
37.00;239.20;f_lane_390.2;-0_0;521.39;0.00;19.98;type_krauss;74.28;301.11
37.00;248.63;f_lane_390.3;-0_0;488.30;0.00;20.12;type_krauss;103.97;315.59
37.00;253.24;f_lane_390.4;-0_0;454.57;0.00;21.36;type_krauss;136.04;325.95
37.00;254.00;f_lane_390.5;-0_0;405.85;0.00;24.87;type_krauss;182.81;339.61
37.00;254.03;f_lane_390.6;-0_0;344.05;0.00;28.65;type_krauss;242.23;356.62
37.00;254.03;f_lane_390.7;-0_0;228.39;0.00;22.30;type_krauss;353.41;388.45
37.00;253.98;f_lane_390.8;-0_0;160.86;0.00;24.82;type_krauss;418.34;407.04
37.00;271.92;f_lane_390.9;-0_0;89.81;0.00;17.35;type_krauss;487.63;421.50
38.00;121.17;f_lane_390.0;-0_0;858.34;0.00;27.68;type_krauss;79.87;20.06
38.00;145.26;f_lane_390.1;-0_0;788.20;0.00;28.53;type_krauss;28.64;67.17
38.00;285.21;f_lane_390.10;-0_0;64.54;0.00;14.74;type_krauss;512.63;418.27
38.00;309.37;f_lane_390.11;-0_0;25.91;0.00;8.23;type_krauss;547.02;401.41
38.00;316.69;f_lane_390.12;-0_0;7.68;0.00;2.58;type_krauss;560.36;389.01
38.00;230.83;f_lane_390.2;-0_0;541.41;0.00;20.03;type_krauss;58.24;289.14
38.00;243.64;f_lane_390.3;-0_0;509.39;0.00;21.09;type_krauss;84.69;307.06
38.00;252.69;f_lane_390.4;-0_0;474.93;0.00;20.36;type_krauss;116.56;320.03
38.00;254.03;f_lane_390.5;-0_0;430.41;0.00;24.56;type_krauss;159.20;332.85
38.00;253.98;f_lane_390.6;-0_0;372.15;0.00;28.10;type_krauss;215.21;348.88
38.00;254.05;f_lane_390.7;-0_0;251.86;0.00;23.47;type_krauss;330.85;381.99
38.00;254.03;f_lane_390.8;-0_0;184.66;0.00;23.80;type_krauss;395.46;400.49
38.00;262.33;f_lane_390.9;-0_0;109.65;0.00;19.84;type_krauss;467.88;419.83
39.00;111.66;f_lane_390.0;-0_0;885.86;0.00;27.52;type_krauss;104.67;8.21
39.00;136.19;f_lane_390.1;-0_0;816.75;0.00;28.55;type_krauss;47.05;45.40
39.00;278.03;f_lane_390.10;-0_0;81.22;0.00;16.69;type_krauss;496.22;421.21
39.00;301.80;f_lane_390.11;-0_0;36.17;0.00;10.26;type_krauss;538.64;407.29
39.00;315.61;f_lane_390.12;-0_0;12.06;0.00;4.38;type_krauss;557.29;392.13
39.00;224.76;f_lane_390.2;-0_0;561.48;0.00;20.07;type_krauss;43.61;275.42
39.00;234.94;f_lane_390.3;-0_0;530.27;0.00;20.88;type_krauss;66.97;296.06
39.00;247.34;f_lane_390.4;-0_0;496.02;0.00;21.09;type_krauss;96.81;312.67
39.00;253.26;f_lane_390.5;-0_0;453.05;0.00;22.64;type_krauss;137.50;326.39
39.00;254.03;f_lane_390.6;-0_0;400.78;0.00;28.63;type_krauss;187.69;341.01
39.00;254.01;f_lane_390.7;-0_0;274.68;0.00;22.82;type_krauss;308.91;375.71
39.00;254.03;f_lane_390.8;-0_0;208.56;0.00;23.90;type_krauss;372.48;393.91
39.00;255.49;f_lane_390.9;-0_0;131.23;0.00;21.58;type_krauss;446.83;415.17
40.00;102.15;f_lane_390.0;-0_0;913.79;0.00;27.93;type_krauss;131.51;0.64
40.00;126.55;f_lane_390.1;-0_0;845.83;0.00;29.08;type_krauss;69.30;26.74
40.00;266.38;f_lane_390.10;-0_0;99.69;0.00;18.46;type_krauss;477.78;421.03
40.00;295.28;f_lane_390.11;-0_0;47.81;0.00;11.64;type_krauss;528.36;412.70
40.00;313.96;f_lane_390.12;-0_0;18.66;0.00;6.61;type_krauss;552.54;396.71
40.00;316.69;f_lane_390.13;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
40.00;220.21;f_lane_390.2;-0_0;581.27;0.00;19.78;type_krauss;30.51;260.60
40.00;228.25;f_lane_390.3;-0_0;550.46;0.00;20.19;type_krauss;51.46;283.16
40.00;239.24;f_lane_390.4;-0_0;517.13;0.00;21.11;type_krauss;77.94;303.28
