timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
21.00;299.60;f_lane_390.5;-0_0;42.28;0.00;10.29;type_krauss;533.36;410.34
21.00;313.96;f_lane_390.6;-0_0;16.62;0.00;5.92;type_krauss;554.01;395.30
21.00;316.69;f_lane_390.7;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
22.00;254.03;f_lane_390.0;-0_0;430.66;0.00;29.06;type_krauss;158.96;332.78
22.00;253.98;f_lane_390.1;-0_0;366.70;0.00;32.38;type_krauss;220.45;350.39
22.00;254.03;f_lane_390.2;-0_0;264.84;0.00;28.69;type_krauss;318.38;378.42
22.00;254.05;f_lane_390.3;-0_0;169.59;0.00;23.12;type_krauss;409.95;404.64
22.00;260.95;f_lane_390.4;-0_0;113.45;0.00;19.85;type_krauss;464.14;419.20
22.00;291.89;f_lane_390.5;-0_0;53.96;0.00;11.69;type_krauss;522.68;415.06
22.00;309.90;f_lane_390.6;-0_0;24.66;0.00;8.04;type_krauss;547.99;400.61
22.00;316.69;f_lane_390.7;-0_0;6.75;0.00;1.65;type_krauss;561.00;388.33
23.00;253.20;f_lane_390.0;-0_0;459.32;0.00;28.66;type_krauss;131.50;324.58
23.00;254.03;f_lane_390.1;-0_0;399.17;0.00;32.47;type_krauss;189.23;341.45
23.00;254.04;f_lane_390.2;-0_0;296.02;0.00;31.18;type_krauss;288.40;369.84
23.00;254.01;f_lane_390.3;-0_0;194.43;0.00;24.84;type_krauss;386.07;397.80
23.00;254.48;f_lane_390.4;-0_0;135.38;0.00;21.93;type_krauss;442.83;414.05
23.00;283.37;f_lane_390.5;-0_0;68.17;0.00;14.21;type_krauss;509.09;419.12
23.00;303.47;f_lane_390.6;-0_0;34.29;0.00;9.64;type_krauss;540.24;406.30
23.00;316.69;f_lane_390.7;-0_0;9.88;0.00;3.13;type_krauss;558.85;390.61
24.00;248.63;f_lane_390.0;-0_0;487.91;0.00;28.59;type_krauss;104.33;315.73
24.00;254.03;f_lane_390.1;-0_0;430.55;0.00;31.38;type_krauss;159.07;332.81
24.00;253.99;f_lane_390.2;-0_0;329.42;0.00;33.40;type_krauss;256.29;360.65
24.00;254.05;f_lane_390.3;-0_0;221.17;0.00;26.75;type_krauss;360.35;390.44
24.00;253.98;f_lane_390.4;-0_0;159.67;0.00;24.29;type_krauss;419.48;407.37
24.00;273.71;f_lane_390.5;-0_0;84.78;0.00;16.61;type_krauss;492.66;421.33
24.00;295.28;f_lane_390.6;-0_0;45.92;0.00;11.62;type_krauss;530.07;411.90
24.00;314.24;f_lane_390.7;-0_0;14.57;0.00;4.69;type_krauss;555.48;393.87
24.00;316.69;f_lane_390.8;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
25.00;239.31;f_lane_390.0;-0_0;517.06;0.00;29.15;type_krauss;78.00;303.32
25.00;253.20;f_lane_390.1;-0_0;461.36;0.00;30.82;type_krauss;129.54;323.99
25.00;254.04;f_lane_390.2;-0_0;362.23;0.00;32.81;type_krauss;224.75;351.62
25.00;254.05;f_lane_390.3;-0_0;248.82;0.00;27.65;type_krauss;333.77;382.83
25.00;254.03;f_lane_390.4;-0_0;186.31;0.00;26.64;type_krauss;393.87;400.04
25.00;264.80;f_lane_390.5;-0_0;103.48;0.00;18.70;type_krauss;474.00;420.65
25.00;290.00;f_lane_390.6;-0_0;59.71;0.00;13.79;type_krauss;517.28;417.02
25.00;313.13;f_lane_390.7;-0_0;21.13;0.00;6.56;type_krauss;550.71;398.37
25.00;316.69;f_lane_390.8;-0_0;6.35;0.00;1.25;type_krauss;561.28;388.04
26.00;229.07;f_lane_390.0;-0_0;545.92;0.00;28.86;type_krauss;54.84;286.18
26.00;248.51;f_lane_390.1;-0_0;492.39;0.00;31.02;type_krauss;100.16;314.09
26.00;254.03;f_lane_390.2;-0_0;395.27;0.00;33.05;type_krauss;192.98;342.52
26.00;254.00;f_lane_390.3;-0_0;275.64;0.00;26.82;type_krauss;307.99;375.45
26.00;254.04;f_lane_390.4;-0_0;214.04;0.00;27.73;type_krauss;367.21;392.40
26.00;257.46;f_lane_390.5;-0_0;123.51;0.00;20.03;type_krauss;454.30;417.11
26.00;278.95;f_lane_390.6;-0_0;75.23;0.00;15.52;type_krauss;502.15;420.37
26.00;309.37;f_lane_390.7;-0_0;29.21;0.00;8.07;type_krauss;544.47;403.49
26.00;316.69;f_lane_390.8;-0_0;9.05;0.00;2.70;type_krauss;559.42;390.00
27.00;221.16;f_lane_390.0;-0_0;575.27;0.00;29.35;type_krauss;34.38;265.18
27.00;238.53;f_lane_390.1;-0_0;523.08;0.00;30.69;type_krauss;72.86;300.19
27.00;254.03;f_lane_390.2;-0_0;428.23;0.00;32.96;type_krauss;161.29;333.45
27.00;254.04;f_lane_390.3;-0_0;303.07;0.00;27.43;type_krauss;281.62;367.90
27.00;253.98;f_lane_390.4;-0_0;241.76;0.00;27.71;type_krauss;340.57;384.77
27.00;254.04;f_lane_390.5;-0_0;145.81;0.00;22.30;type_krauss;432.81;411.19
27.00;270.34;f_lane_390.6;-0_0;92.83;0.00;17.60;type_krauss;484.62;421.46
27.00;301.80;f_lane_390.7;-0_0;38.65;0.00;9.44;type_krauss;536.54;408.60
27.00;314.89;f_lane_390.8;-0_0;13.38;0.00;4.34;type_krauss;556.34;393.05
27.00;316.69;f_lane_390.9;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
28.00;210.73;f_lane_390.0;-0_0;603.58;0.00;28.31;type_krauss;17.99;242.18
28.00;227.59;f_lane_390.1;-0_0;553.54;0.00;30.46;type_krauss;49.20;281.06
28.00;253.20;f_lane_390.2;-0_0;461.28;0.00;33.05;type_krauss;129.62;324.01
28.00;253.99;f_lane_390.3;-0_0;330.16;0.00;27.08;type_krauss;255.58;360.44
28.00;254.03;f_lane_390.4;-0_0;269.37;0.00;27.62;type_krauss;314.02;377.17
28.00;254.05;f_lane_390.5;-0_0;170.53;0.00;24.72;type_krauss;409.04;404.38
28.00;261.74;f_lane_390.6;-0_0;112.42;0.00;19.59;type_krauss;465.15;419.41
28.00;295.28;f_lane_390.7;-0_0;49.78;0.00;11.13;type_krauss;526.58;413.54
28.00;313.96;f_lane_390.8;-0_0;19.82;0.00;6.43;type_krauss;551.71;397.51
28.00;316.69;f_lane_390.9;-0_0;5.86;0.00;0.76;type_krauss;561.61;387.68
29.00;200.08;f_lane_390.0;-0_0;632.63;0.00;29.05;type_krauss;6.34;215.61
29.00;219.64;f_lane_390.1;-0_0;583.63;0.00;30.09;type_krauss;29.02;258.77
29.00;247.77;f_lane_390.2;-0_0;494.68;0.00;33.39;type_krauss;98.05;313.19
29.00;254.05;f_lane_390.3;-0_0;356.93;0.00;26.77;type_krauss;229.84;353.08
29.00;254.05;f_lane_390.4;-0_0;297.71;0.00;28.33;type_krauss;286.78;369.37
29.00;254.00;f_lane_390.5;-0_0;196.23;0.00;25.70;type_krauss;384.33;397.30
29.00;254.86;f_lane_390.6;-0_0;134.04;0.00;21.63;type_krauss;444.12;414.42
29.00;286.83;f_lane_390.7;-0_0;63.31;0.00;13.54;type_krauss;513.81;417.99
29.00;309.37;f_lane_390.8;-0_0;28.09;0.00;8.27;type_krauss;545.34;402.78
29.00;316.69;f_lane_390.9;-0_0;8.33;0.00;2.47;type_krauss;559.92;389.48
30.00;187.62;f_lane_390.0;-0_0;661.54;0.00;28.90;type_krauss;0.11;187.44
30.00;206.66;f_lane_390.1;-0_0;614.25;0.00;30.62;type_krauss;13.12;232.68
30.00;234.94;f_lane_390.2;-0_0;527.56;0.00;32.88;type_krauss;69.19;297.62
30.00;254.04;f_lane_390.3;-0_0;384.06;0.00;27.13;type_krauss;203.76;345.61
30.00;254.00;f_lane_390.4;-0_0;325.92;0.00;28.22;type_krauss;259.65;361.61
30.00;254.05;f_lane_390.5;-0_0;222.14;0.00;25.90;type_krauss;359.43;390.18
30.00;253.98;f_lane_390.6;-0_0;157.45;0.00;23.41;type_krauss;421.61;407.98
30.00;278.03;f_lane_390.7;-0_0;79.40;0.00;16.08;type_krauss;498.02;420.95
30.00;301.80;f_lane_390.8;-0_0;37.94;0.00;9.86;type_krauss;537.14;408.23
30.00;315.56;f_lane_390.9;-0_0;12.16;0.00;3.83;type_krauss;557.22;392.20
31.00;178.87;f_lane_390.0;-0_0;690.87;0.00;29.33;type_krauss;-1.49;158.19
31.00;195.11;f_lane_390.1;-0_0;644.62;0.00;30.37;type_krauss;3.06;204.08
31.00;316.69;f_lane_390.10;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
31.00;224.76;f_lane_390.2;-0_0;560.69;0.00;33.14;type_krauss;44.16;275.98
31.00;253.99;f_lane_390.3;-0_0;411.36;0.00;27.31;type_krauss;177.51;338.09
31.00;254.04;f_lane_390.4;-0_0;353.77;0.00;27.84;type_krauss;232.88;353.95
31.00;254.05;f_lane_390.5;-0_0;247.92;0.00;25.79;type_krauss;334.64;383.08
31.00;254.03;f_lane_390.6;-0_0;182.55;0.00;25.09;type_krauss;397.49;401.07
31.00;266.38;f_lane_390.7;-0_0;97.22;0.00;17.82;type_krauss;480.23;421.18
31.00;295.28;f_lane_390.8;-0_0;49.99;0.00;12.05;type_krauss;526.39;413.64
31.00;313.96;f_lane_390.9;-0_0;17.48;0.00;5.33;type_krauss;553.39;395.89
32.00;168.98;f_lane_390.0;-0_0;719.61;0.00;28.74;type_krauss;1.65;129.65
32.00;184.91;f_lane_390.1;-0_0;674.51;0.00;29.89;type_krauss;-1.14;174.53
32.00;316.69;f_lane_390.10;-0_0;6.41;0.00;1.31;type_krauss;561.23;388.09
32.00;215.38;f_lane_390.2;-0_0;594.13;0.00;33.43;type_krauss;22.84;250.29
32.00;253.52;f_lane_390.3;-0_0;438.57;0.00;27.21;type_krauss;151.37;330.55
32.00;254.05;f_lane_390.4;-0_0;381.51;0.00;27.74;type_krauss;206.21;346.31
32.00;254.01;f_lane_390.5;-0_0;274.00;0.00;26.08;type_krauss;309.57;375.90
32.00;254.03;f_lane_390.6;-0_0;207.53;0.00;24.98;type_krauss;373.47;394.19
32.00;258.52;f_lane_390.7;-0_0;116.72;0.00;19.50;type_krauss;460.93;418.55
32.00;286.59;f_lane_390.8;-0_0;63.49;0.00;13.50;type_krauss;513.64;418.03
32.00;309.45;f_lane_390.9;-0_0;25.15;0.00;7.66;type_krauss;547.61;400.92
33.00;158.92;f_lane_390.0;-0_0;748.55;0.00;28.95;type_krauss;9.82;101.94
33.00;175.32;f_lane_390.1;-0_0;704.39;0.00;29.88;type_krauss;-0.60;144.69
33.00;316.69;f_lane_390.10;-0_0;9.61;0.00;3.20;type_krauss;559.04;390.41
33.00;200.36;f_lane_390.2;-0_0;627.84;0.00;33.72;type_krauss;7.98;220.11
33.00;253.22;f_lane_390.3;-0_0;465.53;0.00;26.96;type_krauss;125.55;322.79
33.00;253.99;f_lane_390.4;-0_0;409.43;0.00;27.92;type_krauss;179.37;338.62
33.00;254.05;f_lane_390.5;-0_0;299.81;0.00;25.82;type_krauss;284.75;368.80
33.00;254.03;f_lane_390.6;-0_0;231.56;0.00;24.03;type_krauss;350.36;387.58
33.00;254.08;f_lane_390.7;-0_0;138.26;0.00;21.53;type_krauss;440.07;413.26
33.00;278.03;f_lane_390.8;-0_0;78.87;0.00;15.38;type_krauss;498.55;420.88
33.00;303.09;f_lane_390.9;-0_0;34.55;0.00;9.40;type_krauss;540.02;406.44
34.00;148.88;f_lane_390.0;-0_0;777.72;0.00;29.17;type_krauss;22.85;75.91
34.00;165.58;f_lane_390.1;-0_0;733.96;0.00;29.57;type_krauss;4.96;115.69
34.00;314.39;f_lane_390.10;-0_0;14.31;0.00;4.69;type_krauss;555.67;393.69
34.00;316.69;f_lane_390.11;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
34.00;187.62;f_lane_390.2;-0_0;661.58;0.00;33.73;type_krauss;0.10;187.40
34.00;248.49;f_lane_390.3;-0_0;492.43;0.00;26.90;type_krauss;100.13;314.07
34.00;253.52;f_lane_390.4;-0_0;436.85;0.00;27.42;type_krauss;153.02;331.03
34.00;254.00;f_lane_390.5;-0_0;325.68;0.00;25.87;type_krauss;259.88;361.68
34.00;254.03;f_lane_390.6;-0_0;255.68;0.00;24.12;type_krauss;327.18;380.94
34.00;253.98;f_lane_390.7;-0_0;162.23;0.00;23.97;type_krauss;417.02;406.66
34.00;266.38;f_lane_390.8;-0_0;96.69;0.00;17.82;type_krauss;480.77;421.22
34.00;295.28;f_lane_390.9;-0_0;45.82;0.00;11.27;type_krauss;530.16;411.85
35.00;139.15;f_lane_390.0;-0_0;806.96;0.00;29.24;type_krauss;40.34;52.53
35.00;154.78;f_lane_390.1;-0_0;762.96;0.00;29.00;type_krauss;15.61;88.75
35.00;312.75;f_lane_390.10;-0_0;21.55;0.00;7.24;type_krauss;550.39;398.64
35.00;316.69;f_lane_390.11;-0_0;6.71;0.00;1.61;type_krauss;561.03;388.30
35.00;178.61;f_lane_390.2;-0_0;694.33;0.00;32.76;type_krauss;-1.40;154.72
35.00;239.20;f_lane_390.3;-0_0;520.14;0.00;27.71;type_krauss;75.35;301.74
35.00;253.22;f_lane_390.4;-0_0;464.95;0.00;28.10;type_krauss;126.11;322.95
35.00;254.03;f_lane_390.5;-0_0;351.80;0.00;26.12;type_krauss;234.77;354.49
35.00;253.99;f_lane_390.6;-0_0;279.82;0.00;24.14;type_krauss;303.97;374.30
35.00;254.03;f_lane_390.7;-0_0;187.67;0.00;25.44;type_krauss;392.56;399.66
35.00;258.78;f_lane_390.8;-0_0;116.31;0.00;19.63;type_krauss;461.34;418.63
35.00;290.00;f_lane_390.9;-0_0;58.63;0.00;12.81;type_krauss;518.30;416.66
36.00;129.74;f_lane_390.0;-0_0;835.81;0.00;28.85;type_krauss;61.27;32.72
36.00;144.14;f_lane_390.1;-0_0;793.20;0.00;30.24;type_krauss;31.57;63.12
36.00;308.85;f_lane_390.10;-0_0;30.74;0.00;9.19;type_krauss;543.26;404.43
36.00;316.69;f_lane_390.11;-0_0;10.04;0.00;3.33;type_krauss;558.74;390.73
36.00;167.23;f_lane_390.2;-0_0;726.79;0.00;32.46;type_krauss;3.17;122.64
36.00;228.44;f_lane_390.3;-0_0;547.12;0.00;26.98;type_krauss;53.95;285.38
36.00;248.61;f_lane_390.4;-0_0;492.06;0.00;27.11;type_krauss;100.46;314.21
36.00;254.05;f_lane_390.5;-0_0;377.20;0.00;25.40;type_krauss;210.36;347.49
36.00;254.04;f_lane_390.6;-0_0;303.95;0.00;24.13;type_krauss;280.77;367.66
36.00;254.04;f_lane_390.7;-0_0;214.98;0.00;27.31;type_krauss;366.31;392.14
36.00;254.08;f_lane_390.8;-0_0;137.56;0.00;21.25;type_krauss;440.74;413.45
36.00;281.48;f_lane_390.9;-0_0;72.86;0.00;14.23;type_krauss;504.50;420.04
37.00;119.77;f_lane_390.0;-0_0;865.34;0.00;29.53;type_krauss;85.95;16.58
37.00;134.00;f_lane_390.1;-0_0;822.58;0.00;29.38;type_krauss;51.25;41.35
37.00;299.45;f_lane_390.10;-0_0;42.39;0.00;11.65;type_krauss;533.26;410.39
37.00;313.96;f_lane_390.11;-0_0;15.53;0.00;5.48;type_krauss;554.79;394.54
37.00;316.69;f_lane_390.12;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
37.00;154.81;f_lane_390.2;-0_0;759.49;0.00;32.70;type_krauss;14.13;91.89
37.00;221.45;f_lane_390.3;-0_0;574.51;0.00;27.39;type_krauss;34.87;265.76
37.00;239.20;f_lane_390.4;-0_0;520.38;0.00;28.31;type_krauss;75.14;301.62
37.00;254.03;f_lane_390.5;-0_0;402.14;0.00;24.94;type_krauss;186.38;340.63
37.00;253.99;f_lane_390.6;-0_0;328.39;0.00;24.44;type_krauss;257.28;360.93
37.00;254.01;f_lane_390.7;-0_0;244.56;0.00;29.58;type_krauss;337.87;384.00
37.00;253.98;f_lane_390.8;-0_0;160.68;0.00;23.11;type_krauss;418.52;407.09
37.00;271.92;f_lane_390.9;-0_0;88.54;0.00;15.68;type_krauss;488.91;421.45
38.00;109.13;f_lane_390.0;-0_0;894.84;0.00;29.50;type_krauss;113.15;5.27
38.00;123.00;f_lane_390.1;-0_0;852.56;0.00;29.98;type_krauss;74.94;23.07
38.00;290.00;f_lane_390.10;-0_0;55.81;0.00;13.42;type_krauss;520.94;415.69
38.00;311.80;f_lane_390.11;-0_0;22.59;0.00;7.06;type_krauss;549.59;399.29
38.00;316.69;f_lane_390.12;-0_0;7.54;0.00;2.44;type_krauss;560.46;388.91
38.00;144.14;f_lane_390.2;-0_0;791.67;0.00;32.17;type_krauss;30.67;64.36
38.00;211.10;f_lane_390.3;-0_0;601.57;0.00;27.06;type_krauss;19.00;243.91
38.00;228.25;f_lane_390.4;-0_0;548.08;0.00;27.70;type_krauss;53.23;284.74
38.00;254.03;f_lane_390.5;-0_0;427.91;0.00;25.77;type_krauss;161.60;333.54
38.00;254.04;f_lane_390.6;-0_0;353.15;0.00;24.76;type_krauss;233.47;354.11
38.00;254.00;f_lane_390.7;-0_0;276.28;0.00;31.72;type_krauss;307.38;375.27
38.00;254.03;f_lane_390.8;-0_0;186.34;0.00;25.66;type_krauss;393.84;400.03
38.00;262.51;f_lane_390.9;-0_0;106.31;0.00;17.78;type_krauss;471.19;420.27
39.00;96.18;f_lane_390.0;-0_0;923.25;0.00;28.40;type_krauss;140.88;-0.62
39.00;111.69;f_lane_390.1;-0_0;882.80;0.00;30.24;type_krauss;101.82;9.34
39.00;282.61;f_lane_390.10;-0_0;71.80;0.00;15.98;type_krauss;505.55;419.89
39.00;308.12;f_lane_390.11;-0_0;31.23;0.00;8.64;type_krauss;542.84;404.69
39.00;315.91;f_lane_390.12;-0_0;11.51;0.00;3.97;type_krauss;557.69;391.75
39.00;134.00;f_lane_390.2;-0_0;824.67;0.00;33.01;type_krauss;52.75;39.90
39.00;200.08;f_lane_390.3;-0_0;629.18;0.00;27.61;type_krauss;7.52;218.85
39.00;221.20;f_lane_390.4;-0_0;575.18;0.00;27.10;type_krauss;34.44;265.25
39.00;253.25;f_lane_390.5;-0_0;453.75;0.00;25.84;type_krauss;136.83;326.19
39.00;254.05;f_lane_390.6;-0_0;377.94;0.00;24.79;type_krauss;209.64;347.29
39.00;254.03;f_lane_390.7;-0_0;307.50;0.00;31.22;type_krauss;277.36;366.68
39.00;254.04;f_lane_390.8;-0_0;213.53;0.00;27.20;type_krauss;367.70;392.54
39.00;255.58;f_lane_390.9;-0_0;126.60;0.00;20.29;type_krauss;451.31;416.33
40.00;86.77;f_lane_390.0;-0_0;952.31;0.00;29.06;type_krauss;169.90;-1.30
40.00;102.20;f_lane_390.1;-0_0;910.93;0.00;28.13;type_krauss;128.72;1.24
40.00;271.92;f_lane_390.10;-0_0;89.75;0.00;17.95;type_krauss;487.69;421.49
40.00;300.58;f_lane_390.11;-0_0;41.52;0.00;10.29;type_krauss;534.04;410.02
40.00;313.96;f_lane_390.12;-0_0;17.27;0.00;5.76;type_krauss;553.54;395.74
