timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
12.00;269.72;f_lane_390.1;-0_0;93.39;0.00;17.96;type_krauss;484.06;421.42
12.00;290.75;f_lane_390.2;-0_0;55.04;0.00;13.42;type_krauss;521.67;415.43
12.00;313.96;f_lane_390.3;-0_0;18.93;0.00;6.69;type_krauss;552.34;396.90
12.00;316.69;f_lane_390.4;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
13.00;254.03;f_lane_390.0;-0_0;190.77;0.00;26.73;type_krauss;389.58;398.81
13.00;261.48;f_lane_390.1;-0_0;112.76;0.00;19.37;type_krauss;464.82;419.34
13.00;283.37;f_lane_390.2;-0_0;71.03;0.00;15.99;type_krauss;506.31;419.78
13.00;309.37;f_lane_390.3;-0_0;27.23;0.00;8.29;type_krauss;546.00;402.24
13.00;316.69;f_lane_390.4;-0_0;6.97;0.00;1.87;type_krauss;560.85;388.49
14.00;254.05;f_lane_390.0;-0_0;218.83;0.00;28.07;type_krauss;362.60;391.08
14.00;254.76;f_lane_390.1;-0_0;134.39;0.00;21.64;type_krauss;443.78;414.32
14.00;271.92;f_lane_390.2;-0_0;89.10;0.00;18.07;type_krauss;488.35;421.47
14.00;301.80;f_lane_390.3;-0_0;37.58;0.00;10.36;type_krauss;537.44;408.04
14.00;316.34;f_lane_390.4;-0_0;10.73;0.00;3.75;type_krauss;558.25;391.20
15.00;254.05;f_lane_390.0;-0_0;247.97;0.00;29.13;type_krauss;334.60;383.06
15.00;253.98;f_lane_390.1;-0_0;158.23;0.00;23.84;type_krauss;420.87;407.76
15.00;262.33;f_lane_390.2;-0_0;108.86;0.00;19.77;type_krauss;468.67;419.93
15.00;295.28;f_lane_390.3;-0_0;49.77;0.00;12.19;type_krauss;526.58;413.54
15.00;313.96;f_lane_390.4;-0_0;16.51;0.00;5.78;type_krauss;554.09;395.22
15.00;316.69;f_lane_390.5;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
16.00;253.99;f_lane_390.0;-0_0;277.11;0.00;29.15;type_krauss;306.58;375.04
16.00;254.03;f_lane_390.1;-0_0;184.46;0.00;26.23;type_krauss;395.64;400.54
16.00;255.49;f_lane_390.2;-0_0;130.64;0.00;21.78;type_krauss;447.40;415.32
16.00;286.11;f_lane_390.3;-0_0;63.86;0.00;14.08;type_krauss;513.28;418.12
16.00;310.58;f_lane_390.4;-0_0;23.91;0.00;7.40;type_krauss;548.57;400.13
16.00;316.69;f_lane_390.5;-0_0;6.69;0.00;1.59;type_krauss;561.04;388.28
17.00;254.04;f_lane_390.0;-0_0;305.55;0.00;28.44;type_krauss;279.23;367.22
17.00;254.03;f_lane_390.1;-0_0;211.47;0.00;27.00;type_krauss;369.69;393.11
17.00;254.00;f_lane_390.2;-0_0;154.68;0.00;24.04;type_krauss;424.28;408.74
17.00;278.03;f_lane_390.3;-0_0;80.25;0.00;16.40;type_krauss;497.17;421.07
17.00;305.82;f_lane_390.4;-0_0;32.74;0.00;8.84;type_krauss;541.56;405.49
17.00;316.53;f_lane_390.5;-0_0;10.37;0.00;3.68;type_krauss;558.51;390.95
18.00;254.01;f_lane_390.0;-0_0;334.12;0.00;28.57;type_krauss;251.77;359.35
18.00;253.98;f_lane_390.1;-0_0;237.65;0.00;26.18;type_krauss;344.52;385.90
18.00;254.03;f_lane_390.2;-0_0;181.30;0.00;26.61;type_krauss;398.69;401.42
18.00;266.38;f_lane_390.3;-0_0;97.98;0.00;17.73;type_krauss;479.48;421.13
18.00;297.35;f_lane_390.4;-0_0;44.00;0.00;11.25;type_krauss;531.81;411.08
18.00;313.96;f_lane_390.5;-0_0;15.77;0.00;5.41;type_krauss;554.62;394.71
18.00;316.69;f_lane_390.6;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
19.00;254.03;f_lane_390.0;-0_0;363.20;0.00;29.08;type_krauss;223.81;351.35
19.00;254.03;f_lane_390.1;-0_0;263.88;0.00;26.23;type_krauss;319.30;378.69
19.00;254.03;f_lane_390.2;-0_0;206.95;0.00;25.66;type_krauss;374.03;394.35
19.00;258.52;f_lane_390.3;-0_0;117.21;0.00;19.23;type_krauss;460.46;418.45
19.00;290.00;f_lane_390.4;-0_0;57.33;0.00;13.33;type_krauss;519.52;416.21
19.00;311.15;f_lane_390.5;-0_0;23.29;0.00;7.52;type_krauss;549.04;399.74
19.00;316.69;f_lane_390.6;-0_0;7.15;0.00;2.05;type_krauss;560.73;388.62
20.00;254.03;f_lane_390.0;-0_0;392.59;0.00;29.38;type_krauss;195.56;343.26
20.00;254.03;f_lane_390.1;-0_0;290.74;0.00;26.86;type_krauss;293.48;371.29
20.00;254.02;f_lane_390.2;-0_0;232.81;0.00;25.86;type_krauss;349.16;387.24
20.00;254.08;f_lane_390.3;-0_0;138.01;0.00;20.80;type_krauss;440.30;413.33
20.00;281.83;f_lane_390.4;-0_0;72.53;0.00;15.21;type_krauss;504.82;419.99
20.00;306.22;f_lane_390.5;-0_0;32.48;0.00;9.19;type_krauss;541.78;405.35
20.00;316.01;f_lane_390.6;-0_0;11.33;0.00;4.18;type_krauss;557.82;391.62
21.00;254.03;f_lane_390.0;-0_0;422.06;0.00;29.47;type_krauss;167.23;335.15
21.00;254.03;f_lane_390.1;-0_0;317.84;0.00;27.11;type_krauss;267.42;363.83
21.00;254.03;f_lane_390.2;-0_0;259.11;0.00;26.30;type_krauss;323.88;380.00
21.00;253.98;f_lane_390.3;-0_0;160.89;0.00;22.88;type_krauss;418.31;407.03
21.00;271.92;f_lane_390.4;-0_0;89.61;0.00;17.08;type_krauss;487.83;421.49
21.00;297.80;f_lane_390.5;-0_0;43.66;0.00;11.18;type_krauss;532.11;410.93
21.00;313.96;f_lane_390.6;-0_0;17.13;0.00;5.81;type_krauss;553.64;395.65
21.00;316.69;f_lane_390.7;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
22.00;253.28;f_lane_390.0;-0_0;451.21;0.00;29.15;type_krauss;139.26;326.92
22.00;254.03;f_lane_390.1;-0_0;344.45;0.00;26.61;type_krauss;241.84;356.51
22.00;254.02;f_lane_390.2;-0_0;285.44;0.00;26.33;type_krauss;298.57;372.75
22.00;254.03;f_lane_390.3;-0_0;186.10;0.00;25.21;type_krauss;394.07;400.09
22.00;262.33;f_lane_390.4;-0_0;108.69;0.00;19.08;type_krauss;468.84;419.95
22.00;290.00;f_lane_390.5;-0_0;56.59;0.00;12.93;type_krauss;520.22;415.96
22.00;310.12;f_lane_390.6;-0_0;24.42;0.00;7.29;type_krauss;548.17;400.46
22.00;316.69;f_lane_390.7;-0_0;6.84;0.00;1.74;type_krauss;560.94;388.40
23.00;252.36;f_lane_390.0;-0_0;479.95;0.00;28.74;type_krauss;111.78;318.51
23.00;253.98;f_lane_390.1;-0_0;370.72;0.00;26.27;type_krauss;216.58;349.28
23.00;254.03;f_lane_390.2;-0_0;311.78;0.00;26.34;type_krauss;273.25;365.50
23.00;254.03;f_lane_390.3;-0_0;210.61;0.00;24.51;type_krauss;370.51;393.34
23.00;255.49;f_lane_390.4;-0_0;130.01;0.00;21.32;type_krauss;448.01;415.48
23.00;282.79;f_lane_390.5;-0_0;71.63;0.00;15.04;type_krauss;505.72;419.87
23.00;304.35;f_lane_390.6;-0_0;33.71;0.00;9.30;type_krauss;540.73;406.00
23.00;316.15;f_lane_390.7;-0_0;11.08;0.00;4.24;type_krauss;558.00;391.45
24.00;243.64;f_lane_390.0;-0_0;509.19;0.00;29.24;type_krauss;84.87;307.15
24.00;254.03;f_lane_390.1;-0_0;397.13;0.00;26.41;type_krauss;191.19;342.01
24.00;254.03;f_lane_390.2;-0_0;338.23;0.00;26.45;type_krauss;247.82;358.22
24.00;253.98;f_lane_390.3;-0_0;236.09;0.00;25.48;type_krauss;346.01;386.33
24.00;254.02;f_lane_390.4;-0_0;153.26;0.00;23.25;type_krauss;425.64;409.13
24.00;271.92;f_lane_390.5;-0_0;88.18;0.00;16.55;type_krauss;489.27;421.44
24.00;295.40;f_lane_390.6;-0_0;45.50;0.00;11.78;type_krauss;530.45;411.72
24.00;313.96;f_lane_390.7;-0_0;17.02;0.00;5.94;type_krauss;553.72;395.57
24.00;316.69;f_lane_390.8;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
25.00;230.83;f_lane_390.0;-0_0;538.06;0.00;28.87;type_krauss;60.83;291.26
25.00;254.03;f_lane_390.1;-0_0;423.95;0.00;26.82;type_krauss;165.41;334.63
25.00;254.01;f_lane_390.2;-0_0;364.46;0.00;26.24;type_krauss;222.60;351.00
25.00;254.03;f_lane_390.3;-0_0;261.19;0.00;25.09;type_krauss;321.89;379.43
25.00;254.03;f_lane_390.4;-0_0;177.94;0.00;24.68;type_krauss;401.92;402.34
25.00;262.33;f_lane_390.5;-0_0;106.65;0.00;18.48;type_krauss;470.86;420.23
25.00;290.00;f_lane_390.6;-0_0;58.91;0.00;13.41;type_krauss;518.04;416.75
25.00;309.61;f_lane_390.7;-0_0;24.97;0.00;7.95;type_krauss;547.75;400.80
25.00;316.69;f_lane_390.8;-0_0;6.80;0.00;1.70;type_krauss;560.96;388.37
26.00;222.74;f_lane_390.0;-0_0;566.52;0.00;28.45;type_krauss;40.19;271.73
26.00;253.28;f_lane_390.1;-0_0;450.46;0.00;26.50;type_krauss;139.98;327.14
26.00;254.03;f_lane_390.2;-0_0;390.76;0.00;26.30;type_krauss;197.31;343.76
26.00;254.03;f_lane_390.3;-0_0;286.26;0.00;25.08;type_krauss;297.78;372.52
26.00;254.00;f_lane_390.4;-0_0;202.44;0.00;24.50;type_krauss;378.36;395.59
26.00;255.49;f_lane_390.5;-0_0;126.86;0.00;20.21;type_krauss;451.06;416.27
26.00;279.96;f_lane_390.6;-0_0;74.28;0.00;15.38;type_krauss;503.09;420.24
26.00;302.30;f_lane_390.7;-0_0;35.07;0.00;10.10;type_krauss;539.58;406.71
26.00;316.52;f_lane_390.8;-0_0;10.40;0.00;3.60;type_krauss;558.48;390.98
27.00;214.09;f_lane_390.0;-0_0;595.28;0.00;28.76;type_krauss;22.25;249.30
27.00;252.37;f_lane_390.1;-0_0;476.78;0.00;26.33;type_krauss;114.80;319.47
27.00;254.03;f_lane_390.2;-0_0;417.05;0.00;26.29;type_krauss;172.05;336.53
27.00;254.03;f_lane_390.3;-0_0;311.15;0.00;24.89;type_krauss;273.85;365.68
27.00;254.03;f_lane_390.4;-0_0;227.46;0.00;25.02;type_krauss;354.31;388.71
27.00;254.03;f_lane_390.5;-0_0;149.49;0.00;22.62;type_krauss;429.27;410.17
27.00;271.06;f_lane_390.6;-0_0;92.18;0.00;17.90;type_krauss;485.27;421.50
27.00;295.28;f_lane_390.7;-0_0;47.38;0.00;12.31;type_krauss;528.75;412.52
27.00;313.96;f_lane_390.8;-0_0;16.28;0.00;5.88;type_krauss;554.25;395.06
27.00;316.69;f_lane_390.9;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
28.00;203.02;f_lane_390.0;-0_0;623.73;0.00;28.45;type_krauss;9.39;223.97
28.00;246.45;f_lane_390.1;-0_0;502.92;0.00;26.14;type_krauss;90.49;309.93
28.00;253.45;f_lane_390.2;-0_0;443.34;0.00;26.29;type_krauss;146.80;329.19
28.00;254.03;f_lane_390.3;-0_0;336.41;0.00;25.26;type_krauss;249.57;358.72
28.00;254.04;f_lane_390.4;-0_0;253.03;0.00;25.57;type_krauss;329.73;381.67
28.00;254.04;f_lane_390.5;-0_0;173.81;0.00;24.33;type_krauss;405.88;403.47
28.00;262.02;f_lane_390.6;-0_0;112.05;0.00;19.87;type_krauss;465.52;419.48
28.00;289.31;f_lane_390.7;-0_0;61.45;0.00;14.07;type_krauss;515.63;417.56
28.00;309.83;f_lane_390.8;-0_0;24.74;0.00;8.45;type_krauss;547.93;400.66
28.00;316.69;f_lane_390.9;-0_0;6.76;0.00;1.66;type_krauss;560.99;388.34
29.00;192.21;f_lane_390.0;-0_0;652.58;0.00;28.85;type_krauss;1.38;196.31
29.00;234.94;f_lane_390.1;-0_0;529.70;0.00;26.78;type_krauss;67.44;296.39
29.00;253.23;f_lane_390.2;-0_0;468.86;0.00;25.52;type_krauss;122.37;321.83
29.00;254.05;f_lane_390.3;-0_0;361.20;0.00;24.79;type_krauss;225.73;351.90
29.00;253.99;f_lane_390.4;-0_0;278.36;0.00;25.33;type_krauss;305.38;374.70
29.00;253.99;f_lane_390.5;-0_0;200.65;0.00;26.84;type_krauss;380.08;396.09
29.00;255.07;f_lane_390.6;-0_0;133.31;0.00;21.26;type_krauss;444.83;414.62
29.00;278.03;f_lane_390.7;-0_0;78.02;0.00;16.57;type_krauss;499.39;420.76
29.00;301.80;f_lane_390.8;-0_0;35.42;0.00;10.69;type_krauss;539.28;406.90
29.00;316.32;f_lane_390.9;-0_0;10.76;0.00;4.00;type_krauss;558.23;391.23
30.00;183.01;f_lane_390.0;-0_0;681.85;0.00;29.27;type_krauss;-1.52;167.20
30.00;225.24;f_lane_390.1;-0_0;556.90;0.00;27.20;type_krauss;46.83;278.68
30.00;316.69;f_lane_390.10;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
30.00;247.90;f_lane_390.2;-0_0;494.28;0.00;25.42;type_krauss;98.42;313.35
30.00;254.03;f_lane_390.3;-0_0;386.64;0.00;25.43;type_krauss;201.28;344.90
30.00;254.04;f_lane_390.4;-0_0;303.06;0.00;24.70;type_krauss;281.63;367.90
30.00;254.03;f_lane_390.5;-0_0;229.09;0.00;28.44;type_krauss;352.74;388.26
30.00;253.98;f_lane_390.6;-0_0;156.20;0.00;22.89;type_krauss;422.82;408.32
30.00;266.38;f_lane_390.7;-0_0;96.47;0.00;18.45;type_krauss;480.99;421.23
30.00;295.28;f_lane_390.8;-0_0;48.56;0.00;13.14;type_krauss;527.68;413.03
30.00;313.96;f_lane_390.9;-0_0;17.12;0.00;6.36;type_krauss;553.65;395.64
31.00;172.95;f_lane_390.0;-0_0;711.24;0.00;29.39;type_krauss;0.25;137.90
31.00;220.04;f_lane_390.1;-0_0;583.07;0.00;26.16;type_krauss;29.36;259.22
31.00;316.69;f_lane_390.10;-0_0;7.15;0.00;2.05;type_krauss;560.73;388.62
31.00;239.20;f_lane_390.2;-0_0;520.12;0.00;25.84;type_krauss;75.37;301.75
31.00;253.99;f_lane_390.3;-0_0;411.31;0.00;24.68;type_krauss;177.56;338.10
31.00;253.99;f_lane_390.4;-0_0;328.23;0.00;25.17;type_krauss;257.43;360.97
31.00;254.03;f_lane_390.5;-0_0;256.99;0.00;27.90;type_krauss;325.92;380.58
31.00;254.03;f_lane_390.6;-0_0;181.21;0.00;25.02;type_krauss;398.77;401.44
31.00;258.56;f_lane_390.7;-0_0;116.60;0.00;20.13;type_krauss;461.05;418.57
31.00;286.43;f_lane_390.8;-0_0;63.62;0.00;15.05;type_krauss;513.52;418.06
31.00;309.37;f_lane_390.9;-0_0;25.73;0.00;8.61;type_krauss;547.16;401.29
32.00;161.15;f_lane_390.0;-0_0;739.54;0.00;28.30;type_krauss;6.73;110.40
32.00;207.58;f_lane_390.1;-0_0;609.40;0.00;26.33;type_krauss;15.29;237.02
32.00;316.28;f_lane_390.10;-0_0;10.83;0.00;3.68;type_krauss;558.18;391.27
32.00;229.16;f_lane_390.2;-0_0;545.74;0.00;25.62;type_krauss;54.98;286.30
32.00;253.59;f_lane_390.3;-0_0;436.14;0.00;24.82;type_krauss;153.71;331.24
32.00;254.03;f_lane_390.4;-0_0;352.89;0.00;24.65;type_krauss;233.73;354.19
32.00;254.01;f_lane_390.5;-0_0;284.45;0.00;27.46;type_krauss;299.52;373.02
32.00;254.03;f_lane_390.6;-0_0;208.21;0.00;26.99;type_krauss;372.82;394.01
32.00;254.08;f_lane_390.7;-0_0;138.29;0.00;21.69;type_krauss;440.03;413.25
32.00;278.03;f_lane_390.8;-0_0;80.18;0.00;16.56;type_krauss;497.25;421.06
32.00;301.80;f_lane_390.9;-0_0;36.49;0.00;10.76;type_krauss;538.37;407.46
33.00;152.06;f_lane_390.0;-0_0;768.04;0.00;28.50;type_krauss;17.99;84.27
33.00;197.98;f_lane_390.1;-0_0;635.94;0.00;26.54;type_krauss;5.37;212.44
33.00;313.96;f_lane_390.10;-0_0;16.40;0.00;5.57;type_krauss;554.17;395.14
33.00;316.69;f_lane_390.11;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
33.00;222.14;f_lane_390.2;-0_0;571.28;0.00;25.54;type_krauss;36.99;268.20
33.00;253.20;f_lane_390.3;-0_0;460.51;0.00;24.38;type_krauss;130.36;324.24
33.00;254.05;f_lane_390.4;-0_0;377.46;0.00;24.58;type_krauss;210.10;347.42
33.00;254.03;f_lane_390.5;-0_0;312.23;0.00;27.78;type_krauss;272.81;365.38
33.00;253.98;f_lane_390.6;-0_0;237.28;0.00;29.07;type_krauss;344.87;386.01
33.00;253.98;f_lane_390.7;-0_0;162.11;0.00;23.82;type_krauss;417.14;406.69
33.00;266.38;f_lane_390.8;-0_0;98.19;0.00;18.01;type_krauss;479.27;421.12
33.00;295.28;f_lane_390.9;-0_0;49.13;0.00;12.64;type_krauss;527.17;413.27
34.00;142.35;f_lane_390.0;-0_0;797.29;0.00;29.25;type_krauss;34.09;59.90
34.00;187.62;f_lane_390.1;-0_0;662.26;0.00;26.32;type_krauss;0.01;186.72
34.00;310.99;f_lane_390.10;-0_0;23.46;0.00;7.06;type_krauss;548.91;399.85
34.00;316.69;f_lane_390.11;-0_0;7.46;0.00;2.36;type_krauss;560.52;388.84
34.00;211.32;f_lane_390.2;-0_0;597.74;0.00;26.46;type_krauss;20.98;247.19
34.00;249.49;f_lane_390.3;-0_0;485.77;0.00;25.26;type_krauss;106.32;316.51
34.00;254.03;f_lane_390.4;-0_0;402.12;0.00;24.66;type_krauss;186.40;340.64
34.00;254.03;f_lane_390.5;-0_0;340.58;0.00;28.34;type_krauss;245.56;357.57
34.00;254.03;f_lane_390.6;-0_0;265.70;0.00;28.42;type_krauss;317.55;378.19
34.00;254.03;f_lane_390.7;-0_0;187.28;0.00;25.17;type_krauss;392.94;399.77
34.00;258.52;f_lane_390.8;-0_0;117.54;0.00;19.35;type_krauss;460.13;418.39
34.00;286.76;f_lane_390.9;-0_0;63.37;0.00;14.24;type_krauss;513.76;418.01
35.00;133.31;f_lane_390.0;-0_0;826.08;0.00;28.80;type_krauss;53.80;38.96
35.00;178.87;f_lane_390.1;-0_0;689.05;0.00;26.79;type_krauss;-1.53;160.00
35.00;306.20;f_lane_390.10;-0_0;32.50;0.00;9.03;type_krauss;541.77;405.36
35.00;316.05;f_lane_390.11;-0_0;11.26;0.00;3.80;type_krauss;557.87;391.57
35.00;202.63;f_lane_390.2;-0_0;624.33;0.00;26.59;type_krauss;9.19;223.40
35.00;243.64;f_lane_390.3;-0_0;510.68;0.00;24.91;type_krauss;83.53;306.48
35.00;254.03;f_lane_390.4;-0_0;427.08;0.00;24.96;type_krauss;162.40;333.76
35.00;253.98;f_lane_390.5;-0_0;368.96;0.00;28.38;type_krauss;218.28;349.76
35.00;254.04;f_lane_390.6;-0_0;293.93;0.00;28.23;type_krauss;290.41;370.41
35.00;254.04;f_lane_390.7;-0_0;213.75;0.00;26.47;type_krauss;367.49;392.48
35.00;254.08;f_lane_390.8;-0_0;138.47;0.00;20.93;type_krauss;439.87;413.20
35.00;278.03;f_lane_390.9;-0_0;79.86;0.00;16.49;type_krauss;497.56;421.02
36.00;123.00;f_lane_390.0;-0_0;854.99;0.00;28.91;type_krauss;76.98;21.74
36.00;171.62;f_lane_390.1;-0_0;715.80;0.00;26.75;type_krauss;0.92;133.39
36.00;298.27;f_lane_390.10;-0_0;43.30;0.00;10.80;type_krauss;532.44;410.78
36.00;313.96;f_lane_390.11;-0_0;17.61;0.00;6.35;type_krauss;553.30;395.98
36.00;316.69;f_lane_390.12;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
36.00;192.21;f_lane_390.2;-0_0;650.76;0.00;26.43;type_krauss;1.76;198.08
36.00;232.40;f_lane_390.3;-0_0;535.50;0.00;24.82;type_krauss;62.82;292.88
36.00;253.27;f_lane_390.4;-0_0;452.45;0.00;25.37;type_krauss;138.07;326.57
36.00;254.03;f_lane_390.5;-0_0;397.12;0.00;28.16;type_krauss;191.21;342.02
36.00;254.02;f_lane_390.6;-0_0;323.27;0.00;29.34;type_krauss;262.20;362.34
36.00;253.98;f_lane_390.7;-0_0;239.82;0.00;26.07;type_krauss;342.43;385.30
36.00;253.98;f_lane_390.8;-0_0;160.83;0.00;22.37;type_krauss;418.37;407.04
36.00;266.38;f_lane_390.9;-0_0;98.80;0.00;18.94;type_krauss;478.66;421.08
37.00;111.69;f_lane_390.0;-0_0;884.31;0.00;29.32;type_krauss;103.23;8.78
37.00;161.15;f_lane_390.1;-0_0;741.90;0.00;26.10;type_krauss;7.49;108.17
37.00;290.00;f_lane_390.10;-0_0;55.85;0.00;12.56;type_krauss;520.90;415.71
37.00;309.37;f_lane_390.11;-0_0;25.39;0.00;7.78;type_krauss;547.42;401.08
37.00;316.69;f_lane_390.12;-0_0;7.08;0.00;1.98;type_krauss;560.78;388.57
37.00;183.83;f_lane_390.2;-0_0;676.93;0.00;26.17;type_krauss;-1.27;172.11
37.00;224.76;f_lane_390.3;-0_0;560.72;0.00;25.22;type_krauss;44.15;275.97
37.00;252.36;f_lane_390.4;-0_0;477.98;0.00;25.54;type_krauss;113.65;319.10
37.00;254.03;f_lane_390.5;-0_0;425.39;0.00;28.27;type_krauss;164.03;334.23
37.00;254.03;f_lane_390.6;-0_0;352.44;0.00;29.17;type_krauss;234.16;354.31
37.00;254.03;f_lane_390.7;-0_0;266.33;0.00;26.50;type_krauss;316.94;378.01
37.00;254.03;f_lane_390.8;-0_0;184.85;0.00;24.02;type_krauss;395.28;400.44
37.00;258.52;f_lane_390.9;-0_0;120.01;0.00;21.21;type_krauss;457.71;417.90
38.00;102.15;f_lane_390.0;-0_0;912.73;0.00;28.42;type_krauss;130.48;0.87
38.00;151.34;f_lane_390.1;-0_0;768.94;0.00;27.04;type_krauss;18.43;83.48
38.00;283.37;f_lane_390.10;-0_0;70.37;0.00;14.52;type_krauss;506.95;419.62
38.00;301.80;f_lane_390.11;-0_0;35.70;0.00;10.31;type_krauss;539.04;407.05
38.00;315.92;f_lane_390.12;-0_0;11.49;0.00;4.41;type_krauss;557.70;391.73
38.00;175.51;f_lane_390.2;-0_0;703.45;0.00;26.52;type_krauss;-0.69;145.64
38.00;218.38;f_lane_390.3;-0_0;585.43;0.00;24.72;type_krauss;27.94;257.32
38.00;246.87;f_lane_390.4;-0_0;502.29;0.00;24.30;type_krauss;91.05;310.21
38.00;253.27;f_lane_390.5;-0_0;452.68;0.00;27.30;type_krauss;137.85;326.50
38.00;254.05;f_lane_390.6;-0_0;381.42;0.00;28.98;type_krauss;206.30;346.33
38.00;254.03;f_lane_390.7;-0_0;292.62;0.00;26.30;type_krauss;291.66;370.77
38.00;254.03;f_lane_390.8;-0_0;210.75;0.00;25.90;type_krauss;370.37;393.31
38.00;254.06;f_lane_390.9;-0_0;143.73;0.00;23.72;type_krauss;434.81;411.76
39.00;90.68;f_lane_390.0;-0_0;942.12;0.00;29.40;type_krauss;159.72;-1.58
39.00;143.91;f_lane_390.1;-0_0;795.22;0.00;26.28;type_krauss;32.77;61.49
39.00;271.92;f_lane_390.10;-0_0;87.15;0.00;16.78;type_krauss;490.30;421.41
39.00;295.28;f_lane_390.11;-0_0;48.41;0.00;12.70;type_krauss;527.82;412.96
39.00;313.96;f_lane_390.12;-0_0;17.60;0.00;6.11;type_krauss;553.31;395.97
39.00;316.69;f_lane_390.13;-0_0;5.10;0.00;0.00;type_krauss;562.13;387.13
39.00;165.80;f_lane_390.2;-0_0;728.91;0.00;25.46;type_krauss;3.70;120.59
39.00;207.58;f_lane_390.3;-0_0;610.71;0.00;25.28;type_krauss;14.69;235.85
39.00;235.03;f_lane_390.4;-0_0;527.19;0.00;24.90;type_krauss;69.50;297.83
39.00;252.36;f_lane_390.5;-0_0;478.84;0.00;26.16;type_krauss;112.83;318.84
39.00;253.99;f_lane_390.6;-0_0;409.77;0.00;28.35;type_krauss;179.05;338.53
39.00;254.03;f_lane_390.7;-0_0;318.19;0.00;25.56;type_krauss;267.09;363.74
39.00;253.98;f_lane_390.8;-0_0;239.04;0.00;28.28;type_krauss;343.18;385.52
39.00;254.05;f_lane_390.9;-0_0;167.42;0.00;23.69;type_krauss;412.03;405.23
40.00;79.45;f_lane_390.0;-0_0;971.01;0.00;28.89;type_krauss;188.43;1.06
